Entity,Code,Year,Coal (% equivalent primary energy)
Sweden,SWE,1986,5.032603
Sweden,SWE,1987,5.075512
Sweden,SWE,1988,5.0984287
Sweden,SWE,1989,4.9152584
Sweden,SWE,1990,5.3487678
Sweden,SWE,1991,5.2382274
Sweden,SWE,1992,4.796516
Sweden,SWE,1993,4.927621
Sweden,SWE,1994,4.9808407
Sweden,SWE,1995,4.8547535
Sweden,SWE,1996,5.5123124
Sweden,SWE,1997,4.548072
Sweden,SWE,1998,4.3703337
Sweden,SWE,1999,4.271282
Sweden,SWE,2000,4.5778956
Sweden,SWE,2001,4.647307
Sweden,SWE,2002,5.346247
Sweden,SWE,2003,5.5878515
Sweden,SWE,2004,5.2700815
Sweden,SWE,2005,4.757005
Sweden,SWE,2006,5.6098127
Sweden,SWE,2007,5.1376467
Sweden,SWE,2008,5.159573
Sweden,SWE,2009,4.006026
Sweden,SWE,2010,4.998521
Sweden,SWE,2011,4.5267982
Sweden,SWE,2012,3.6954389
Sweden,SWE,2013,4.0447392
Sweden,SWE,2014,3.8339767
Sweden,SWE,2015,3.7137198
Sweden,SWE,2016,3.7144587
Sweden,SWE,2017,3.579955
Sweden,SWE,2018,3.695274
Sweden,SWE,2019,3.597584
Sweden,SWE,2020,3.1005487
Sweden,SWE,2021,2.9865294
Sweden,SWE,2022,2.9672585
Sweden,SWE,2023,3.0318573
Switzerland,CHE,1968,4.4447074
Switzerland,CHE,1969,3.8864996
Switzerland,CHE,1970,3.046943
Switzerland,CHE,1971,2.01088
Switzerland,CHE,1972,1.7271116
Switzerland,CHE,1973,1.4826767
Switzerland,CHE,1974,1.3374629
Switzerland,CHE,1975,0.9657812
Switzerland,CHE,1976,0.9500749
Switzerland,CHE,1977,0.9975124
Switzerland,CHE,1978,0.9114913
Switzerland,CHE,1979,0.9456399
Switzerland,CHE,1980,1.2929293
Switzerland,CHE,1981,1.9140564
Switzerland,CHE,1982,1.7281331
Switzerland,CHE,1983,1.4503714
Switzerland,CHE,1984,1.9231932
Switzerland,CHE,1985,1.8076591
Switzerland,CHE,1986,1.4818045
Switzerland,CHE,1987,1.3869932
Switzerland,CHE,1988,1.1749582
Switzerland,CHE,1989,1.2999979
Switzerland,CHE,1990,1.247224
Switzerland,CHE,1991,1.0317605
Switzerland,CHE,1992,0.7031635
Switzerland,CHE,1993,0.59017146
Switzerland,CHE,1994,0.5686027
Switzerland,CHE,1995,0.64358103
Switzerland,CHE,1996,0.4982247
Switzerland,CHE,1997,0.35883528
Switzerland,CHE,1998,0.29618174
Switzerland,CHE,1999,0.2945698
Switzerland,CHE,2000,0.43991715
Switzerland,CHE,2001,0.43045124
Switzerland,CHE,2002,0.42635426
Switzerland,CHE,2003,0.44260365
Switzerland,CHE,2004,0.42153713
Switzerland,CHE,2005,0.49233186
Switzerland,CHE,2006,0.51732224
Switzerland,CHE,2007,0.5713773
Switzerland,CHE,2008,0.50262445
Switzerland,CHE,2009,0.48434228
Switzerland,CHE,2010,0.47986335
Switzerland,CHE,2011,0.4760624
Switzerland,CHE,2012,0.40560722
Switzerland,CHE,2013,0.4308059
Switzerland,CHE,2014,0.459684
Switzerland,CHE,2015,0.43030903
Switzerland,CHE,2016,0.42073545
Switzerland,CHE,2017,0.40396723
Switzerland,CHE,2018,0.3707069
Switzerland,CHE,2019,0.3150298
Switzerland,CHE,2020,0.32945433
Switzerland,CHE,2021,0.34479654
Switzerland,CHE,2022,0.36863458
Switzerland,CHE,2023,0.3398899
Taiwan,TWN,1965,49.341526
Taiwan,TWN,1966,45.809597
Taiwan,TWN,1967,42.59412
Taiwan,TWN,1968,37.372944
Taiwan,TWN,1969,32.777588
Taiwan,TWN,1970,29.421122
Taiwan,TWN,1971,20.805155
Taiwan,TWN,1972,18.547407
Taiwan,TWN,1973,14.203893
Taiwan,TWN,1974,15.0982485
Taiwan,TWN,1975,12.497064
Taiwan,TWN,1976,10.869384
Taiwan,TWN,1977,11.341503
Taiwan,TWN,1978,10.593174
Taiwan,TWN,1979,12.597508
Taiwan,TWN,1980,14.136973
Taiwan,TWN,1981,13.932155
Taiwan,TWN,1982,14.635761
Taiwan,TWN,1983,17.860191
Taiwan,TWN,1984,19.862404
Taiwan,TWN,1985,20.103819
Taiwan,TWN,1986,22.488869
Taiwan,TWN,1987,22.477406
Taiwan,TWN,1988,23.58396
Taiwan,TWN,1989,23.196274
Taiwan,TWN,1990,21.508606
Taiwan,TWN,1991,22.29758
Taiwan,TWN,1992,24.247213
Taiwan,TWN,1993,25.768932
Taiwan,TWN,1994,25.268951
Taiwan,TWN,1995,24.517147
Taiwan,TWN,1996,26.55823
Taiwan,TWN,1997,28.701956
Taiwan,TWN,1998,29.416933
Taiwan,TWN,1999,29.026958
Taiwan,TWN,2000,32.009983
Taiwan,TWN,2001,32.550312
Taiwan,TWN,2002,33.933533
Taiwan,TWN,2003,34.61115
Taiwan,TWN,2004,34.558247
Taiwan,TWN,2005,34.741844
Taiwan,TWN,2006,35.517807
Taiwan,TWN,2007,35.71087
Taiwan,TWN,2008,35.503845
Taiwan,TWN,2009,34.892532
Taiwan,TWN,2010,34.940765
Taiwan,TWN,2011,36.341114
Taiwan,TWN,2012,35.83213
Taiwan,TWN,2013,35.841522
Taiwan,TWN,2014,35.432365
Taiwan,TWN,2015,34.393944
Taiwan,TWN,2016,34.635857
Taiwan,TWN,2017,35.13399
Taiwan,TWN,2018,34.903507
Taiwan,TWN,2019,34.88101
Taiwan,TWN,2020,33.585976
Taiwan,TWN,2021,33.922318
Taiwan,TWN,2022,33.307274
Taiwan,TWN,2023,32.899364
Thailand,THA,1981,3.9834127
Thailand,THA,1982,5.067009
Thailand,THA,1983,4.437797
Thailand,THA,1984,5.039769
Thailand,THA,1985,9.687762
Thailand,THA,1986,8.933182
Thailand,THA,1987,11.299561
Thailand,THA,1988,10.344268
Thailand,THA,1989,10.887556
Thailand,THA,1990,12.814721
Thailand,THA,1991,13.603245
Thailand,THA,1992,13.306649
Thailand,THA,1993,13.06195
Thailand,THA,1994,13.438267
Thailand,THA,1995,13.579578
Thailand,THA,1996,14.601798
Thailand,THA,1997,14.304977
Thailand,THA,1998,12.456283
Thailand,THA,1999,12.498
Thailand,THA,2000,12.363085
Thailand,THA,2001,13.049928
Thailand,THA,2002,12.847818
Thailand,THA,2003,12.205042
Thailand,THA,2004,12.596642
Thailand,THA,2005,13.197517
Thailand,THA,2006,13.788943
Thailand,THA,2007,14.984266
Thailand,THA,2008,16.161533
Thailand,THA,2009,15.771749
Thailand,THA,2010,15.2177305
Thailand,THA,2011,15.053328
Thailand,THA,2012,14.8167715
Thailand,THA,2013,14.360614
Thailand,THA,2014,15.316468
Thailand,THA,2015,14.815371
Thailand,THA,2016,14.800404
Thailand,THA,2017,14.578016
Thailand,THA,2018,15.061778
Thailand,THA,2019,13.411289
Thailand,THA,2020,15.423004
Thailand,THA,2021,15.66719
Thailand,THA,2022,14.243096
Thailand,THA,2023,12.082722
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Trinidad and Tobago,TTO,2023,0
Turkey,TUR,1982,28.529978
Turkey,TUR,1983,30.37315
Turkey,TUR,1984,32.412132
Turkey,TUR,1985,35.944954
Turkey,TUR,1986,36.302383
Turkey,TUR,1987,33.619785
Turkey,TUR,1988,29.558786
Turkey,TUR,1989,33.93873
Turkey,TUR,1990,33.23
Turkey,TUR,1991,34.76649
Turkey,TUR,1992,32.936337
Turkey,TUR,1993,28.037167
Turkey,TUR,1994,29.03921
Turkey,TUR,1995,27.085638
Turkey,TUR,1996,27.92956
Turkey,TUR,1997,29.82848
Turkey,TUR,1998,30.187849
Turkey,TUR,1999,28.803328
Turkey,TUR,2000,30.250069
Turkey,TUR,2001,27.357138
Turkey,TUR,2002,26.08805
Turkey,TUR,2003,26.62034
Turkey,TUR,2004,26.375978
Turkey,TUR,2005,25.869087
Turkey,TUR,2006,27.540243
Turkey,TUR,2007,29.194904
Turkey,TUR,2008,29.2519
Turkey,TUR,2009,30.127625
Turkey,TUR,2010,29.176003
Turkey,TUR,2011,29.46916
Turkey,TUR,2012,29.868025
Turkey,TUR,2013,25.994535
Turkey,TUR,2014,28.888777
Turkey,TUR,2015,25.426096
Turkey,TUR,2016,26.794258
Turkey,TUR,2017,25.675667
Turkey,TUR,2018,26.580202
Turkey,TUR,2019,26.364656
Turkey,TUR,2020,25.928911
Turkey,TUR,2021,24.719866
Turkey,TUR,2022,24.78054
Turkey,TUR,2023,23.548986
Turkmenistan,TKM,1985,2.6168787
Turkmenistan,TKM,1986,2.102585
Turkmenistan,TKM,1987,2.1135523
Turkmenistan,TKM,1988,1.7994314
Turkmenistan,TKM,1989,2.0431285
Turkmenistan,TKM,1990,2.6581538
Turkmenistan,TKM,1991,2.560959
Turkmenistan,TKM,1992,1.1648546
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.042885132
Turkmenistan,TKM,1995,0.055768758
Turkmenistan,TKM,1996,0.33896038
USSR,OWID_USS,1965,50.010853
USSR,OWID_USS,1966,48.737267
USSR,OWID_USS,1967,47.092567
USSR,OWID_USS,1968,44.998356
USSR,OWID_USS,1969,43.826286
USSR,OWID_USS,1970,41.20804
USSR,OWID_USS,1971,40.07426
USSR,OWID_USS,1972,39.156048
USSR,OWID_USS,1973,37.689407
USSR,OWID_USS,1974,35.88978
USSR,OWID_USS,1975,35.1754
USSR,OWID_USS,1976,33.818527
USSR,OWID_USS,1977,32.947678
USSR,OWID_USS,1978,31.388998
USSR,OWID_USS,1979,30.773613
USSR,OWID_USS,1980,29.18227
USSR,OWID_USS,1981,28.39214
USSR,OWID_USS,1982,28.126816
USSR,OWID_USS,1983,27.616713
USSR,OWID_USS,1984,26.359821
Ukraine,UKR,1985,35.527977
Ukraine,UKR,1986,35.116447
Ukraine,UKR,1987,34.07108
Ukraine,UKR,1988,32.10204
Ukraine,UKR,1989,30.593592
Ukraine,UKR,1990,30.235487
Ukraine,UKR,1991,28.63154
Ukraine,UKR,1992,33.351334
Ukraine,UKR,1993,33.88636
Ukraine,UKR,1994,31.645056
Ukraine,UKR,1995,32.065044
Ukraine,UKR,1996,25.886684
Ukraine,UKR,1997,26.185053
Ukraine,UKR,1998,27.808735
Ukraine,UKR,1999,27.9253
Ukraine,UKR,2000,28.274593
Ukraine,UKR,2001,27.92573
Ukraine,UKR,2002,28.276285
Ukraine,UKR,2003,28.35297
Ukraine,UKR,2004,27.041912
Ukraine,UKR,2005,27.017563
Ukraine,UKR,2006,28.710894
Ukraine,UKR,2007,30.663609
Ukraine,UKR,2008,31.119999
Ukraine,UKR,2009,31.352879
Ukraine,UKR,2010,31.176292
Ukraine,UKR,2011,32.71948
Ukraine,UKR,2012,34.429245
Ukraine,UKR,2013,35.178673
Ukraine,UKR,2014,34.240227
Ukraine,UKR,2015,31.693062
Ukraine,UKR,2016,35.942398
Ukraine,UKR,2017,30.713058
Ukraine,UKR,2018,32.241436
Ukraine,UKR,2019,31.667074
Ukraine,UKR,2020,28.930277
Ukraine,UKR,2021,28.338163
Ukraine,UKR,2022,23.414017
Ukraine,UKR,2023,21.950718
United Kingdom,GBR,1965,58.946236
United Kingdom,GBR,1966,55.829002
United Kingdom,GBR,1967,52.13587
United Kingdom,GBR,1968,50.37494
United Kingdom,GBR,1969,47.38608
United Kingdom,GBR,1970,43.776566
United Kingdom,GBR,1971,39.527657
United Kingdom,GBR,1972,34.121464
United Kingdom,GBR,1973,35.20636
United Kingdom,GBR,1974,32.633312
United Kingdom,GBR,1975,34.82062
United Kingdom,GBR,1976,34.72073
United Kingdom,GBR,1977,34.195156
United Kingdom,GBR,1978,33.12268
United Kingdom,GBR,1979,34.01302
United Kingdom,GBR,1980,34.709885
United Kingdom,GBR,1981,35.504482
United Kingdom,GBR,1982,33.548416
United Kingdom,GBR,1983,33.724026
United Kingdom,GBR,1984,23.973835
United Kingdom,GBR,1985,30.58831
United Kingdom,GBR,1986,32.142944
United Kingdom,GBR,1987,32.984455
United Kingdom,GBR,1988,31.596779
United Kingdom,GBR,1989,30.37726
United Kingdom,GBR,1990,30.111319
United Kingdom,GBR,1991,29.540247
United Kingdom,GBR,1992,27.948614
United Kingdom,GBR,1993,24.060184
United Kingdom,GBR,1994,22.737682
United Kingdom,GBR,1995,21.622076
United Kingdom,GBR,1996,19.27951
United Kingdom,GBR,1997,17.497189
United Kingdom,GBR,1998,16.921412
United Kingdom,GBR,1999,15.114969
United Kingdom,GBR,2000,16.033377
United Kingdom,GBR,2001,16.81196
United Kingdom,GBR,2002,15.786155
United Kingdom,GBR,2003,16.605188
United Kingdom,GBR,2004,16.074383
United Kingdom,GBR,2005,16.237186
United Kingdom,GBR,2006,17.958498
United Kingdom,GBR,2007,17.390854
United Kingdom,GBR,2008,16.426867
United Kingdom,GBR,2009,14.269416
United Kingdom,GBR,2010,14.300344
United Kingdom,GBR,2011,15.275201
United Kingdom,GBR,2012,18.96616
United Kingdom,GBR,2013,18.299385
United Kingdom,GBR,2014,15.636106
United Kingdom,GBR,2015,12.156052
United Kingdom,GBR,2016,6.292375
United Kingdom,GBR,2017,5.078823
United Kingdom,GBR,2018,4.2912226
United Kingdom,GBR,2019,3.13373
United Kingdom,GBR,2020,3.1851895
United Kingdom,GBR,2021,3.2267122
United Kingdom,GBR,2022,2.8921056
United Kingdom,GBR,2023,2.6434424
United States,USA,1965,22.329023
United States,USA,1966,22.173317
United States,USA,1967,21.022202
United States,USA,1968,20.53351
United States,USA,1969,19.605043
United States,USA,1970,18.755848
United States,USA,1971,17.371561
United States,USA,1972,17.230764
United States,USA,1973,17.755785
United States,USA,1974,17.767662
United States,USA,1975,18.248634
United States,USA,1976,18.560795
United States,USA,1977,18.550072
United States,USA,1978,17.943375
United States,USA,1979,19.399586
United States,USA,1980,20.691929
United States,USA,1981,21.992817
United States,USA,1982,22.08182
United States,USA,1983,22.98789
United States,USA,1984,23.487019
United States,USA,1985,24.109404
United States,USA,1986,23.589693
United States,USA,1987,23.812891
United States,USA,1988,23.834852
United States,USA,1989,23.548132
United States,USA,1990,23.609852
United States,USA,1991,23.417534
United States,USA,1992,23.23574
United States,USA,1993,23.60387
United States,USA,1994,23.266932
United States,USA,1995,22.975628
United States,USA,1996,23.235502
United States,USA,1997,23.54956
United States,USA,1998,23.63208
United States,USA,1999,23.185356
United States,USA,2000,23.68146
United States,USA,2001,23.54052
United States,USA,2002,23.190447
United States,USA,2003,23.555006
United States,USA,2004,23.253485
United States,USA,2005,23.58362
United States,USA,2006,23.407085
United States,USA,2007,23.400883
United States,USA,2008,23.603573
United States,USA,2009,21.832981
United States,USA,2010,22.349707
United States,USA,2011,21.271921
United States,USA,2012,19.317017
United States,USA,2013,19.520168
United States,USA,2014,19.275553
United States,USA,2015,16.813633
United States,USA,2016,15.395239
United States,USA,2017,14.91874
United States,USA,2018,13.782585
United States,USA,2019,11.853418
United States,USA,2020,10.381424
United States,USA,2021,11.314534
United States,USA,2022,10.386899
United States,USA,2023,8.693918
Upper-middle-income countries,,1965,50.313652
Upper-middle-income countries,,1966,49.208145
Upper-middle-income countries,,1967,47.156338
Upper-middle-income countries,,1968,45.056656
Upper-middle-income countries,,1969,44.744408
Upper-middle-income countries,,1970,44.061573
Upper-middle-income countries,,1971,43.597145
Upper-middle-income countries,,1972,42.5988
Upper-middle-income countries,,1973,40.797363
Upper-middle-income countries,,1974,38.887596
Upper-middle-income countries,,1975,38.94523
Upper-middle-income countries,,1976,37.512817
Upper-middle-income countries,,1977,37.23203
Upper-middle-income countries,,1978,36.402245
Upper-middle-income countries,,1979,35.878365
Upper-middle-income countries,,1980,35.207985
Upper-middle-income countries,,1981,34.77064
Upper-middle-income countries,,1982,35.052044
Upper-middle-income countries,,1983,35.268124
Upper-middle-income countries,,1984,35.095963
Upper-middle-income countries,,1985,36.80454
Upper-middle-income countries,,1986,36.912205
Upper-middle-income countries,,1987,37.339508
Upper-middle-income countries,,1988,37.43708
Upper-middle-income countries,,1989,37.32963
Upper-middle-income countries,,1990,36.63842
Upper-middle-income countries,,1991,36.611664
Upper-middle-income countries,,1992,36.921997
Upper-middle-income countries,,1993,37.455868
Upper-middle-income countries,,1994,38.332592
Upper-middle-income countries,,1995,38.18897
Upper-middle-income countries,,1996,38.555676
Upper-middle-income countries,,1997,37.656967
Upper-middle-income countries,,1998,37.114086
Upper-middle-income countries,,1999,37.373455
Upper-middle-income countries,,2000,36.715458
Upper-middle-income countries,,2001,37.142784
Upper-middle-income countries,,2002,38.300056
Upper-middle-income countries,,2003,40.901455
Upper-middle-income countries,,2004,42.17496
Upper-middle-income countries,,2005,44.37728
Upper-middle-income countries,,2006,45.341106
Upper-middle-income countries,,2007,46.362953
Upper-middle-income countries,,2008,45.938156
Upper-middle-income countries,,2009,46.813457
Upper-middle-income countries,,2010,45.97021
Upper-middle-income countries,,2011,46.861874
Upper-middle-income countries,,2012,45.86527
Upper-middle-income countries,,2013,45.373325
Upper-middle-income countries,,2014,44.485477
Upper-middle-income countries,,2015,43.43776
Upper-middle-income countries,,2016,42.146767
Upper-middle-income countries,,2017,41.38141
Upper-middle-income countries,,2018,40.787697
Upper-middle-income countries,,2019,40.61621
Upper-middle-income countries,,2020,41.039402
Upper-middle-income countries,,2021,40.278793
Upper-middle-income countries,,2022,39.895325
Upper-middle-income countries,,2023,39.551033
Uzbekistan,UZB,1985,3.7130713
Uzbekistan,UZB,1986,4.283694
Uzbekistan,UZB,1987,3.4254465
Uzbekistan,UZB,1988,3.742892
Uzbekistan,UZB,1989,4.0772595
Uzbekistan,UZB,1990,4.083918
Uzbekistan,UZB,1991,3.7918649
Uzbekistan,UZB,1992,3.1470194
Uzbekistan,UZB,1993,2.4559672
Uzbekistan,UZB,1994,2.5078351
Uzbekistan,UZB,1995,2.0463095
Uzbekistan,UZB,1996,1.8561562
Uzbekistan,UZB,1997,1.8587877
Uzbekistan,UZB,1998,1.8633261
Uzbekistan,UZB,1999,1.660752
Uzbekistan,UZB,2000,1.8499087
Uzbekistan,UZB,2001,1.5471827
Uzbekistan,UZB,2002,1.6072849
Uzbekistan,UZB,2003,1.3851423
Uzbekistan,UZB,2004,1.862799
Uzbekistan,UZB,2005,1.7503506
Uzbekistan,UZB,2006,2.03784
Uzbekistan,UZB,2007,1.6530117
Uzbekistan,UZB,2008,2.2206109
Uzbekistan,UZB,2009,2.1114695
Uzbekistan,UZB,2010,1.7542603
Uzbekistan,UZB,2011,1.7965877
Uzbekistan,UZB,2012,2.4653916
Uzbekistan,UZB,2013,3.6694891
Uzbekistan,UZB,2014,3.2385192
Uzbekistan,UZB,2015,2.7445014
Uzbekistan,UZB,2016,3.3431609
Uzbekistan,UZB,2017,3.082384
Uzbekistan,UZB,2018,4.3741612
Uzbekistan,UZB,2019,3.8577073
Uzbekistan,UZB,2020,5.307471
Uzbekistan,UZB,2021,4.562075
Uzbekistan,UZB,2022,5.040224
Uzbekistan,UZB,2023,6.4978914
Venezuela,VEN,1965,0.12147181
Venezuela,VEN,1966,0.12634325
Venezuela,VEN,1967,0.12553489
Venezuela,VEN,1968,0.12162345
Venezuela,VEN,1969,0.12551871
Venezuela,VEN,1970,0.12434325
Venezuela,VEN,1971,0.72713786
Venezuela,VEN,1972,0.724681
Venezuela,VEN,1973,1.147814
Venezuela,VEN,1974,0.83100915
Venezuela,VEN,1975,0.98658556
Venezuela,VEN,1976,0.591825
Venezuela,VEN,1977,0.8229078
Venezuela,VEN,1978,0.24810772
Venezuela,VEN,1979,0.4691156
Venezuela,VEN,1980,0.3992511
Venezuela,VEN,1981,0.38022178
Venezuela,VEN,1982,0.21278946
Venezuela,VEN,1983,0.29881757
Venezuela,VEN,1984,0.32061747
Venezuela,VEN,1985,0.4132612
Venezuela,VEN,1986,0.42772478
Venezuela,VEN,1987,0.5623212
Venezuela,VEN,1988,0.3924239
Venezuela,VEN,1989,1.068528
Venezuela,VEN,1990,0.89175034
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.006455064
Venezuela,VEN,1993,0.050887942
Venezuela,VEN,1994,0.09135183
Venezuela,VEN,1995,0.008170112
Venezuela,VEN,1996,0.026348937
Venezuela,VEN,1997,0.053249124
Venezuela,VEN,1998,0.055337686
Venezuela,VEN,1999,0.058002688
Venezuela,VEN,2000,0.19905064
Venezuela,VEN,2001,0.06962471
Venezuela,VEN,2002,0.026015768
Venezuela,VEN,2003,0.06824329
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.050988227
Venezuela,VEN,2006,0.30815962
Venezuela,VEN,2007,0.16533305
Venezuela,VEN,2008,0.16380477
Venezuela,VEN,2009,0.2729819
Venezuela,VEN,2010,0.2421885
Venezuela,VEN,2011,0.2362255
Venezuela,VEN,2012,0.2325849
Venezuela,VEN,2013,0.23578517
Venezuela,VEN,2014,0.22623469
Venezuela,VEN,2015,0.22159998
Venezuela,VEN,2016,0.20030683
Venezuela,VEN,2017,0.17222764
Venezuela,VEN,2018,0.1659619
Venezuela,VEN,2019,0.13299577
Venezuela,VEN,2020,0.11594964
Venezuela,VEN,2021,0.091186844
Venezuela,VEN,2022,0.28803217
Venezuela,VEN,2023,0.26636586
Vietnam,VNM,1981,54.25604
Vietnam,VNM,1982,56.172596
Vietnam,VNM,1983,54.079712
Vietnam,VNM,1984,53.66283
Vietnam,VNM,1985,52.89561
Vietnam,VNM,1986,53.77161
Vietnam,VNM,1987,53.244106
Vietnam,VNM,1988,49.89623
Vietnam,VNM,1989,42.050804
Vietnam,VNM,1990,33.52023
Vietnam,VNM,1991,31.802675
Vietnam,VNM,1992,29.185888
Vietnam,VNM,1993,24.73852
Vietnam,VNM,1994,24.451138
Vietnam,VNM,1995,28.323427
Vietnam,VNM,1996,27.596617
Vietnam,VNM,1997,30.776484
Vietnam,VNM,1998,30.522087
Vietnam,VNM,1999,22.064457
Vietnam,VNM,2000,25.466446
Vietnam,VNM,2001,24.623205
Vietnam,VNM,2002,25.706375
Vietnam,VNM,2003,27.770496
Vietnam,VNM,2004,29.859558
Vietnam,VNM,2005,29.405853
Vietnam,VNM,2006,19.652332
Vietnam,VNM,2007,19.693634
Vietnam,VNM,2008,30.240349
Vietnam,VNM,2009,27.73689
Vietnam,VNM,2010,31.330883
Vietnam,VNM,2011,33.779293
Vietnam,VNM,2012,29.992378
Vietnam,VNM,2013,30.325975
Vietnam,VNM,2014,33.185604
Vietnam,VNM,2015,36.918743
Vietnam,VNM,2016,36.73646
Vietnam,VNM,2017,34.23665
Vietnam,VNM,2018,40.572754
Vietnam,VNM,2019,48.282604
Vietnam,VNM,2020,50.626408
Vietnam,VNM,2021,47.92777
Vietnam,VNM,2022,42.450676
Vietnam,VNM,2023,47.497437
Western Africa (EI),,1965,9.544916
Western Africa (EI),,1966,8.532805
Western Africa (EI),,1967,3.9224744
Western Africa (EI),,1968,0.6491288
Western Africa (EI),,1969,0.71611917
Western Africa (EI),,1970,1.1786458
Western Africa (EI),,1971,1.897842
Western Africa (EI),,1972,2.305455
Western Africa (EI),,1973,2.0670564
Western Africa (EI),,1974,1.6140786
Western Africa (EI),,1975,1.6216251
Western Africa (EI),,1976,1.332862
Western Africa (EI),,1977,1.2565082
Western Africa (EI),,1978,1.080415
Western Africa (EI),,1979,0.951028
Western Africa (EI),,1980,0.78888124
Western Africa (EI),,1981,0.6437437
Western Africa (EI),,1982,0.3909255
Western Africa (EI),,1983,0.4152014
Western Africa (EI),,1984,0.51580274
Western Africa (EI),,1985,0.576009
Western Africa (EI),,1986,0.7245814
Western Africa (EI),,1987,0.6548382
Western Africa (EI),,1988,0.41032267
Western Africa (EI),,1989,0.41094553
Western Africa (EI),,1990,0.4283233
Western Africa (EI),,1991,0.39663702
Western Africa (EI),,1992,0.29424095
Western Africa (EI),,1993,0.1957426
Western Africa (EI),,1994,0.23673148
Western Africa (EI),,1995,0.24138086
Western Africa (EI),,1996,0.2059956
Western Africa (EI),,1997,0.2036758
Western Africa (EI),,1998,0.21387888
Western Africa (EI),,1999,0.21058317
Western Africa (EI),,2000,0.1833052
Western Africa (EI),,2001,0.14780839
Western Africa (EI),,2002,0.20941834
Western Africa (EI),,2003,0.18134402
Western Africa (EI),,2004,0.38772207
Western Africa (EI),,2005,0.40255123
Western Africa (EI),,2006,0.48342502
Western Africa (EI),,2007,0.5264966
Western Africa (EI),,2008,0.51794404
Western Africa (EI),,2009,0.6400412
Western Africa (EI),,2010,1.0615984
Western Africa (EI),,2011,1.1292754
Western Africa (EI),,2012,1.001527
Western Africa (EI),,2013,0.9652389
Western Africa (EI),,2014,1.4192085
Western Africa (EI),,2015,1.5887599
Western Africa (EI),,2016,2.314023
Western Africa (EI),,2017,2.1738534
Western Africa (EI),,2018,1.7851107
Western Africa (EI),,2019,1.8656539
Western Africa (EI),,2020,1.9198765
Western Africa (EI),,2021,2.2640157
Western Africa (EI),,2022,2.0627213
Western Africa (EI),,2023,1.9894481
World,OWID_WRL,1965,37.309
World,OWID_WRL,1966,35.771275
World,OWID_WRL,1967,33.948574
World,OWID_WRL,1968,32.505356
World,OWID_WRL,1969,31.371752
World,OWID_WRL,1970,29.890358
World,OWID_WRL,1971,28.578032
World,OWID_WRL,1972,27.381554
World,OWID_WRL,1973,26.660145
World,OWID_WRL,1974,26.535055
World,OWID_WRL,1975,26.872068
World,OWID_WRL,1976,26.433313
World,OWID_WRL,1977,26.285133
World,OWID_WRL,1978,25.55693
World,OWID_WRL,1979,25.88288
World,OWID_WRL,1980,26.765272
World,OWID_WRL,1981,27.244213
World,OWID_WRL,1982,27.686237
World,OWID_WRL,1983,28.054152
World,OWID_WRL,1984,28.014576
World,OWID_WRL,1985,28.454231
World,OWID_WRL,1986,28.145594
World,OWID_WRL,1987,28.243074
World,OWID_WRL,1988,28.043266
World,OWID_WRL,1989,27.773094
World,OWID_WRL,1990,27.124676
World,OWID_WRL,1991,26.651133
World,OWID_WRL,1992,26.391771
World,OWID_WRL,1993,26.307043
World,OWID_WRL,1994,26.078796
World,OWID_WRL,1995,25.70395
World,OWID_WRL,1996,25.576813
World,OWID_WRL,1997,25.277514
World,OWID_WRL,1998,24.97367
World,OWID_WRL,1999,24.660522
World,OWID_WRL,2000,24.863613
World,OWID_WRL,2001,25.002983
World,OWID_WRL,2002,25.452703
World,OWID_WRL,2003,26.747536
World,OWID_WRL,2004,27.228737
World,OWID_WRL,2005,28.3017
World,OWID_WRL,2006,28.95547
World,OWID_WRL,2007,29.687967
World,OWID_WRL,2008,29.742458
World,OWID_WRL,2009,29.780848
World,OWID_WRL,2010,29.682625
World,OWID_WRL,2011,30.36516
World,OWID_WRL,2012,30.025593
World,OWID_WRL,2013,29.946064
World,OWID_WRL,2014,29.752052
World,OWID_WRL,2015,28.730465
World,OWID_WRL,2016,27.822077
World,OWID_WRL,2017,27.467546
World,OWID_WRL,2018,27.150333
World,OWID_WRL,2019,26.689974
World,OWID_WRL,2020,26.826471
World,OWID_WRL,2021,26.911446
World,OWID_WRL,2022,26.595697
World,OWID_WRL,2023,26.472912
