Entity,Code,Year,Hydro (% equivalent primary energy)
Spain,ESP,1986,8.31933
Spain,ESP,1987,8.29316
Spain,ESP,1988,10.219998
Spain,ESP,1989,5.355245
Spain,ESP,1990,7.031449
Spain,ESP,1991,7.2906666
Spain,ESP,1992,4.826579
Spain,ESP,1993,6.427325
Spain,ESP,1994,7.093602
Spain,ESP,1995,5.6045094
Spain,ESP,1996,9.29236
Spain,ESP,1997,7.8049974
Spain,ESP,1998,7.2993994
Spain,ESP,1999,4.6893873
Spain,ESP,2000,5.732342
Spain,ESP,2001,7.5943723
Spain,ESP,2002,4.1433554
Spain,ESP,2003,7.0251966
Spain,ESP,2004,5.2325215
Spain,ESP,2005,2.8907
Spain,ESP,2006,4.1315074
Spain,ESP,2007,4.2115645
Spain,ESP,2008,3.7262769
Spain,ESP,2009,4.454629
Spain,ESP,2010,6.894175
Spain,ESP,2011,5.0804167
Spain,ESP,2012,3.419283
Spain,ESP,2013,6.350246
Spain,ESP,2014,6.8273954
Spain,ESP,2015,4.817119
Spain,ESP,2016,6.15356
Spain,ESP,2017,3.0436249
Spain,ESP,2018,5.577454
Spain,ESP,2019,3.7422664
Spain,ESP,2020,5.6304803
Spain,ESP,2021,5.065883
Spain,ESP,2022,2.8823764
Spain,ESP,2023,4.2073307
Sri Lanka,LKA,2007,16.588642
Sweden,SWE,1985,30.350336
Sweden,SWE,1986,25.132704
Sweden,SWE,1987,30.272146
Sweden,SWE,1988,30.126038
Sweden,SWE,1989,31.627264
Sweden,SWE,1990,33.28254
Sweden,SWE,1991,29.125734
Sweden,SWE,1992,33.674767
Sweden,SWE,1993,34.107754
Sweden,SWE,1994,26.893627
Sweden,SWE,1995,30.20465
Sweden,SWE,1996,23.529535
Sweden,SWE,1997,30.324146
Sweden,SWE,1998,31.326675
Sweden,SWE,1999,30.721712
Sweden,SWE,2000,35.651752
Sweden,SWE,2001,33.38302
Sweden,SWE,2002,29.822361
Sweden,SWE,2003,25.486397
Sweden,SWE,2004,26.270596
Sweden,SWE,2005,30.805016
Sweden,SWE,2006,27.822458
Sweden,SWE,2007,29.184362
Sweden,SWE,2008,30.487019
Sweden,SWE,2009,31.567553
Sweden,SWE,2010,29.988867
Sweden,SWE,2011,30.228785
Sweden,SWE,2012,33.54488
Sweden,SWE,2013,27.708828
Sweden,SWE,2014,28.752808
Sweden,SWE,2015,32.60358
Sweden,SWE,2016,27.294767
Sweden,SWE,2017,27.425772
Sweden,SWE,2018,26.990625
Sweden,SWE,2019,27.503422
Sweden,SWE,2020,31.625933
Sweden,SWE,2021,30.472094
Sweden,SWE,2022,29.274681
Sweden,SWE,2023,28.710094
Switzerland,CHE,1968,39.6735
Switzerland,CHE,1969,36.701298
Switzerland,CHE,1970,34.634697
Switzerland,CHE,1971,33.697243
Switzerland,CHE,1972,28.542727
Switzerland,CHE,1973,28.314793
Switzerland,CHE,1974,31.026619
Switzerland,CHE,1975,34.594242
Switzerland,CHE,1976,29.04813
Switzerland,CHE,1977,35.28424
Switzerland,CHE,1978,32.405388
Switzerland,CHE,1979,30.585209
Switzerland,CHE,1980,32.192913
Switzerland,CHE,1981,33.83872
Switzerland,CHE,1982,35.36821
Switzerland,CHE,1983,33.15069
Switzerland,CHE,1984,29.171026
Switzerland,CHE,1985,29.272535
Switzerland,CHE,1986,28.629314
Switzerland,CHE,1987,30.347586
Switzerland,CHE,1988,31.091053
Switzerland,CHE,1989,27.67266
Switzerland,CHE,1990,26.569715
Switzerland,CHE,1991,27.853329
Switzerland,CHE,1992,27.944786
Switzerland,CHE,1993,30.625921
Switzerland,CHE,1994,31.83055
Switzerland,CHE,1995,30.233536
Switzerland,CHE,1996,25.58224
Switzerland,CHE,1997,28.333918
Switzerland,CHE,1998,27.702028
Switzerland,CHE,1999,31.680716
Switzerland,CHE,2000,29.897543
Switzerland,CHE,2001,31.197527
Switzerland,CHE,2002,28.340181
Switzerland,CHE,2003,28.13629
Switzerland,CHE,2004,27.231806
Switzerland,CHE,2005,26.240868
Switzerland,CHE,2006,25.16443
Switzerland,CHE,2007,28.088263
Switzerland,CHE,2008,27.934113
Switzerland,CHE,2009,28.105307
Switzerland,CHE,2010,27.84578
Switzerland,CHE,2011,26.681355
Switzerland,CHE,2012,29.895666
Switzerland,CHE,2013,29.18936
Switzerland,CHE,2014,29.919395
Switzerland,CHE,2015,30.636778
Switzerland,CHE,2016,29.312786
Switzerland,CHE,2017,28.624323
Switzerland,CHE,2018,28.484747
Switzerland,CHE,2019,29.52909
Switzerland,CHE,2020,31.8836
Switzerland,CHE,2021,32.10204
Switzerland,CHE,2022,26.569363
Switzerland,CHE,2023,30.530092
Taiwan,TWN,1965,10.868428
Taiwan,TWN,1966,10.4390545
Taiwan,TWN,1967,9.467523
Taiwan,TWN,1968,12.089816
Taiwan,TWN,1969,9.123023
Taiwan,TWN,1970,7.867682
Taiwan,TWN,1971,6.7593374
Taiwan,TWN,1972,7.442085
Taiwan,TWN,1973,5.9530554
Taiwan,TWN,1974,8.604859
Taiwan,TWN,1975,8.733823
Taiwan,TWN,1976,5.838051
Taiwan,TWN,1977,4.998222
Taiwan,TWN,1978,5.2226787
Taiwan,TWN,1979,4.524598
Taiwan,TWN,1980,2.7495987
Taiwan,TWN,1981,4.8077273
Taiwan,TWN,1982,4.297093
Taiwan,TWN,1983,4.052549
Taiwan,TWN,1984,3.4155865
Taiwan,TWN,1985,4.4659863
Taiwan,TWN,1986,4.191734
Taiwan,TWN,1987,3.4800558
Taiwan,TWN,1988,2.6731176
Taiwan,TWN,1989,2.6228783
Taiwan,TWN,1990,3.2297254
Taiwan,TWN,1991,1.8460046
Taiwan,TWN,1992,2.9559002
Taiwan,TWN,1993,1.7509066
Taiwan,TWN,1994,2.0322669
Taiwan,TWN,1995,1.8287363
Taiwan,TWN,1996,1.7214504
Taiwan,TWN,1997,1.7988734
Taiwan,TWN,1998,2.0091813
Taiwan,TWN,1999,1.563463
Taiwan,TWN,2000,1.32051
Taiwan,TWN,2001,1.4191482
Taiwan,TWN,2002,0.7401197
Taiwan,TWN,2003,0.7683093
Taiwan,TWN,2004,0.7751461
Taiwan,TWN,2005,0.96446836
Taiwan,TWN,2006,0.93731666
Taiwan,TWN,2007,0.96618384
Taiwan,TWN,2008,0.9717335
Taiwan,TWN,2009,0.8663353
Taiwan,TWN,2010,0.8992457
Taiwan,TWN,2011,0.8552353
Taiwan,TWN,2012,1.2150823
Taiwan,TWN,2013,1.1328006
Taiwan,TWN,2014,0.8769545
Taiwan,TWN,2015,0.9031137
Taiwan,TWN,2016,1.3112022
Taiwan,TWN,2017,1.0811484
Taiwan,TWN,2018,0.8739234
Taiwan,TWN,2019,1.0983711
Taiwan,TWN,2020,0.61384875
Taiwan,TWN,2021,0.6622329
Taiwan,TWN,2022,1.1537665
Taiwan,TWN,2023,0.8183795
Thailand,THA,1981,6.015194
Thailand,THA,1982,7.5709677
Thailand,THA,1983,6.5891347
Thailand,THA,1984,6.626251
Thailand,THA,1985,5.7355323
Thailand,THA,1986,8.078776
Thailand,THA,1987,5.189852
Thailand,THA,1988,4.2269373
Thailand,THA,1989,5.415173
Thailand,THA,1990,4.0942817
Thailand,THA,1991,3.4120042
Thailand,THA,1992,2.8787003
Thailand,THA,1993,2.2035897
Thailand,THA,1994,2.389964
Thailand,THA,1995,3.1696572
Thailand,THA,1996,3.0655
Thailand,THA,1997,2.8583512
Thailand,THA,1998,2.229145
Thailand,THA,1999,1.4095548
Thailand,THA,2000,2.3488128
Thailand,THA,2001,2.318936
Thailand,THA,2002,2.5358937
Thailand,THA,2003,2.2928162
Thailand,THA,2004,1.7167356
Thailand,THA,2005,1.5903106
Thailand,THA,2006,2.1688535
Thailand,THA,2007,2.08702
Thailand,THA,2008,1.8109443
Thailand,THA,2009,1.7542663
Thailand,THA,2010,1.2582475
Thailand,THA,2011,1.8053637
Thailand,THA,2012,1.7881025
Thailand,THA,2013,1.1235129
Thailand,THA,2014,1.0307205
Thailand,THA,2015,0.7352411
Thailand,THA,2016,0.67481107
Thailand,THA,2017,0.87067175
Thailand,THA,2018,1.3595741
Thailand,THA,2019,1.1240366
Thailand,THA,2020,0.8666459
Thailand,THA,2021,0.85661995
Thailand,THA,2022,1.2395777
Thailand,THA,2023,1.2305006
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Trinidad and Tobago,TTO,2023,0
Turkey,TUR,1982,12.745108
Turkey,TUR,1983,9.873128
Turkey,TUR,1984,11.098962
Turkey,TUR,1985,9.224896
Turkey,TUR,1986,8.34488
Turkey,TUR,1987,11.479019
Turkey,TUR,1988,16.231731
Turkey,TUR,1989,10.248438
Turkey,TUR,1990,12.194278
Turkey,TUR,1991,11.703176
Turkey,TUR,1992,13.033025
Turkey,TUR,1993,15.321748
Turkey,TUR,1994,14.254065
Turkey,TUR,1995,14.799756
Turkey,TUR,1996,15.450414
Turkey,TUR,1997,14.530231
Turkey,TUR,1998,15.0322485
Turkey,TUR,1999,12.676309
Turkey,TUR,2000,10.573616
Turkey,TUR,2001,8.991554
Turkey,TUR,2002,11.443086
Turkey,TUR,2003,11.266544
Turkey,TUR,2004,13.63643
Turkey,TUR,2005,11.371984
Turkey,TUR,2006,11.39247
Turkey,TUR,2007,8.636856
Turkey,TUR,2008,7.9452357
Turkey,TUR,2009,8.419403
Turkey,TUR,2010,11.471928
Turkey,TUR,2011,10.798889
Turkey,TUR,2012,11.165202
Turkey,TUR,2013,11.467719
Turkey,TUR,2014,7.5710855
Turkey,TUR,2015,11.379451
Turkey,TUR,2016,10.782138
Turkey,TUR,2017,8.668535
Turkey,TUR,2018,8.869809
Turkey,TUR,2019,12.661615
Turkey,TUR,2020,11.258155
Turkey,TUR,2021,7.5003104
Turkey,TUR,2022,8.831271
Turkey,TUR,2023,8.526796
Turkmenistan,TKM,1985,0.0061989655
Turkmenistan,TKM,1986,0.0049806866
Turkmenistan,TKM,1987,0.005006666
Turkmenistan,TKM,1988,0.004972991
Turkmenistan,TKM,1989,0.004839843
Turkmenistan,TKM,1990,0.005509647
Turkmenistan,TKM,1991,0.0060665007
Turkmenistan,TKM,1992,0.0090138875
Turkmenistan,TKM,1993,0.0115940925
Turkmenistan,TKM,1994,0.008723008
Turkmenistan,TKM,1995,0.011343591
Turkmenistan,TKM,1996,0.009367659
USSR,OWID_USS,1965,3.4813333
USSR,OWID_USS,1966,3.6910224
USSR,OWID_USS,1967,3.3877106
USSR,OWID_USS,1968,3.8358662
USSR,OWID_USS,1969,4.0588303
USSR,OWID_USS,1970,4.17463
USSR,OWID_USS,1971,4.0343986
USSR,OWID_USS,1972,3.7416914
USSR,OWID_USS,1973,3.5433114
USSR,OWID_USS,1974,3.623434
USSR,OWID_USS,1975,3.2949784
USSR,OWID_USS,1976,3.4166834
USSR,OWID_USS,1977,3.5416842
USSR,OWID_USS,1978,3.918541
USSR,OWID_USS,1979,3.8662984
USSR,OWID_USS,1980,4.043397
USSR,OWID_USS,1981,4.019434
USSR,OWID_USS,1982,3.6683857
USSR,OWID_USS,1983,3.7095654
USSR,OWID_USS,1984,4.0228815
Ukraine,UKR,1985,1.1391944
Ukraine,UKR,1986,1.1281002
Ukraine,UKR,1987,0.994602
Ukraine,UKR,1988,1.2357122
Ukraine,UKR,1989,1.0963215
Ukraine,UKR,1990,0.9731685
Ukraine,UKR,1991,1.1563051
Ukraine,UKR,1992,0.92114043
Ukraine,UKR,1993,1.4715108
Ukraine,UKR,1994,1.8900635
Ukraine,UKR,1995,1.5910708
Ukraine,UKR,1996,1.4804908
Ukraine,UKR,1997,1.7526176
Ukraine,UKR,1998,2.9003167
Ukraine,UKR,1999,2.6797638
Ukraine,UKR,2000,2.1026812
Ukraine,UKR,2001,2.2616584
Ukraine,UKR,2002,1.8090997
Ukraine,UKR,2003,1.68295
Ukraine,UKR,2004,2.135611
Ukraine,UKR,2005,2.2049546
Ukraine,UKR,2006,2.257152
Ukraine,UKR,2007,1.772723
Ukraine,UKR,2008,2.0709538
Ukraine,UKR,2009,2.505251
Ukraine,UKR,2010,2.5582757
Ukraine,UKR,2011,2.047151
Ukraine,UKR,2012,1.9911256
Ukraine,UKR,2013,2.7471337
Ukraine,UKR,2014,1.9007796
Ukraine,UKR,2015,1.4482783
Ukraine,UKR,2016,1.9569995
Ukraine,UKR,2017,2.4414475
Ukraine,UKR,2018,2.726202
Ukraine,UKR,2019,1.7914127
Ukraine,UKR,2020,2.1628504
Ukraine,UKR,2021,2.9164824
Ukraine,UKR,2022,4.4774065
Ukraine,UKR,2023,5.3547
United Kingdom,GBR,1965,0.5887872
United Kingdom,GBR,1966,0.5762794
United Kingdom,GBR,1967,0.6204281
United Kingdom,GBR,1968,0.4564072
United Kingdom,GBR,1969,0.385314
United Kingdom,GBR,1970,0.52578115
United Kingdom,GBR,1971,0.39834362
United Kingdom,GBR,1972,0.39256626
United Kingdom,GBR,1973,0.4255182
United Kingdom,GBR,1974,0.47520927
United Kingdom,GBR,1975,0.47519854
United Kingdom,GBR,1976,0.55030495
United Kingdom,GBR,1977,0.47088918
United Kingdom,GBR,1978,0.4820574
United Kingdom,GBR,1979,0.48675352
United Kingdom,GBR,1980,0.49102554
United Kingdom,GBR,1981,0.5643997
United Kingdom,GBR,1982,0.58695453
United Kingdom,GBR,1983,0.58459073
United Kingdom,GBR,1984,0.5848438
United Kingdom,GBR,1985,0.4890784
United Kingdom,GBR,1986,0.5738499
United Kingdom,GBR,1987,0.5047145
United Kingdom,GBR,1988,0.5810751
United Kingdom,GBR,1989,0.5665551
United Kingdom,GBR,1990,0.60323495
United Kingdom,GBR,1991,0.52365804
United Kingdom,GBR,1992,0.6215036
United Kingdom,GBR,1993,0.49419725
United Kingdom,GBR,1994,0.59483325
United Kingdom,GBR,1995,0.53890973
United Kingdom,GBR,1996,0.37521338
United Kingdom,GBR,1997,0.49427167
United Kingdom,GBR,1998,0.57069796
United Kingdom,GBR,1999,0.597802
United Kingdom,GBR,2000,0.5644834
United Kingdom,GBR,2001,0.4425169
United Kingdom,GBR,2002,0.53115636
United Kingdom,GBR,2003,0.35075545
United Kingdom,GBR,2004,0.5188351
United Kingdom,GBR,2005,0.51964426
United Kingdom,GBR,2006,0.4879931
United Kingdom,GBR,2007,0.55129164
United Kingdom,GBR,2008,0.5645983
United Kingdom,GBR,2009,0.6009127
United Kingdom,GBR,2010,0.40175998
United Kingdom,GBR,2011,0.6705116
United Kingdom,GBR,2012,0.61183405
United Kingdom,GBR,2013,0.53912926
United Kingdom,GBR,2014,0.7101707
United Kingdom,GBR,2015,0.74334514
United Kingdom,GBR,2016,0.6408277
United Kingdom,GBR,2017,0.6959825
United Kingdom,GBR,2018,0.6409772
United Kingdom,GBR,2019,0.711163
United Kingdom,GBR,2020,0.91514325
United Kingdom,GBR,2021,0.7094879
United Kingdom,GBR,2022,0.728362
United Kingdom,GBR,2023,0.6989333
United States,USA,1965,4.074629
United States,USA,1966,3.8774655
United States,USA,1967,4.258249
United States,USA,1968,4.0351424
United States,USA,1969,4.3056097
United States,USA,1970,4.117219
United States,USA,1971,4.3307967
United States,USA,1972,4.2234125
United States,USA,1973,4.0446424
United States,USA,1974,4.579224
United States,USA,1975,4.686844
United States,USA,1976,4.2058325
United States,USA,1977,3.196156
United States,USA,1978,3.9639444
United States,USA,1979,3.9172165
United States,USA,1980,4.0183063
United States,USA,1981,3.9133124
United States,USA,1982,4.8297443
United States,USA,1983,5.202277
United States,USA,1984,4.7869487
United States,USA,1985,4.207218
United States,USA,1986,4.3106656
United States,USA,1987,3.5869658
United States,USA,1988,3.0676525
United States,USA,1989,3.6029751
United States,USA,1990,3.822655
United States,USA,1991,3.7627566
United States,USA,1992,3.244706
United States,USA,1993,3.5293572
United States,USA,1994,3.2188773
United States,USA,1995,3.7803795
United States,USA,1996,4.0837865
United States,USA,1997,4.1516314
United States,USA,1998,3.7330024
United States,USA,1999,3.6056054
United States,USA,2000,3.038293
United States,USA,2001,2.3830235
United States,USA,2002,2.8655007
United States,USA,2003,2.9676185
United States,USA,2004,2.8126984
United States,USA,2005,2.834709
United States,USA,2006,3.0430315
United States,USA,2007,2.5390468
United States,USA,2008,2.6715238
United States,USA,2009,3.0199037
United States,USA,2010,2.751401
United States,USA,2011,3.3891518
United States,USA,2012,2.999807
United States,USA,2013,2.823546
United States,USA,2014,2.6652396
United States,USA,2015,2.5777001
United States,USA,2016,2.7446022
United States,USA,2017,3.0587547
United States,USA,2018,2.861433
United States,USA,2019,2.8311796
United States,USA,2020,3.0161798
United States,USA,2021,2.5097642
United States,USA,2022,2.4716887
United States,USA,2023,2.3440304
Upper-middle-income countries,,1965,4.375522
Upper-middle-income countries,,1966,4.534077
Upper-middle-income countries,,1967,4.353968
Upper-middle-income countries,,1968,4.792568
Upper-middle-income countries,,1969,4.854685
Upper-middle-income countries,,1970,4.9365597
Upper-middle-income countries,,1971,4.7739034
Upper-middle-income countries,,1972,4.7124953
Upper-middle-income countries,,1973,4.701812
Upper-middle-income countries,,1974,4.9485054
Upper-middle-income countries,,1975,4.771499
Upper-middle-income countries,,1976,4.977654
Upper-middle-income countries,,1977,5.1171947
Upper-middle-income countries,,1978,5.219135
Upper-middle-income countries,,1979,5.4440665
Upper-middle-income countries,,1980,5.781899
Upper-middle-income countries,,1981,5.9730144
Upper-middle-income countries,,1982,5.9222546
Upper-middle-income countries,,1983,6.0712123
Upper-middle-income countries,,1984,6.3706717
Upper-middle-income countries,,1985,7.0515676
Upper-middle-income countries,,1986,6.982859
Upper-middle-income countries,,1987,6.9509506
Upper-middle-income countries,,1988,7.063095
Upper-middle-income countries,,1989,7.017973
Upper-middle-income countries,,1990,7.266929
Upper-middle-income countries,,1991,7.336787
Upper-middle-income countries,,1992,7.5177298
Upper-middle-income countries,,1993,8.0410385
Upper-middle-income countries,,1994,8.330551
Upper-middle-income countries,,1995,8.7645
Upper-middle-income countries,,1996,8.551023
Upper-middle-income countries,,1997,8.721989
Upper-middle-income countries,,1998,8.9193945
Upper-middle-income countries,,1999,8.78458
Upper-middle-income countries,,2000,8.940184
Upper-middle-income countries,,2001,8.859713
Upper-middle-income countries,,2002,8.696142
Upper-middle-income countries,,2003,8.006039
Upper-middle-income countries,,2004,8.185207
Upper-middle-income countries,,2005,8.021231
Upper-middle-income countries,,2006,7.9292374
Upper-middle-income countries,,2007,7.822937
Upper-middle-income countries,,2008,8.377866
Upper-middle-income countries,,2009,8.191628
Upper-middle-income countries,,2010,8.342088
Upper-middle-income countries,,2011,7.8701096
Upper-middle-income countries,,2012,8.306191
Upper-middle-income countries,,2013,8.283832
Upper-middle-income countries,,2014,8.584981
Upper-middle-income countries,,2015,8.725674
Upper-middle-income countries,,2016,8.925801
Upper-middle-income countries,,2017,8.732487
Upper-middle-income countries,,2018,8.647748
Upper-middle-income countries,,2019,8.748248
Upper-middle-income countries,,2020,8.94251
Upper-middle-income countries,,2021,8.262973
Upper-middle-income countries,,2022,8.235439
Upper-middle-income countries,,2023,7.5520287
Uzbekistan,UZB,1985,3.4460564
Uzbekistan,UZB,1986,2.9860458
Uzbekistan,UZB,1987,4.200674
Uzbekistan,UZB,1988,4.415101
Uzbekistan,UZB,1989,3.2768686
Uzbekistan,UZB,1990,3.7827215
Uzbekistan,UZB,1991,3.4819372
Uzbekistan,UZB,1992,3.825006
Uzbekistan,UZB,1993,4.2988195
Uzbekistan,UZB,1994,4.2269073
Uzbekistan,UZB,1995,3.6094108
Uzbekistan,UZB,1996,3.6952722
Uzbekistan,UZB,1997,3.2977636
Uzbekistan,UZB,1998,3.2858868
Uzbekistan,UZB,1999,2.8960893
Uzbekistan,UZB,2000,2.9226165
Uzbekistan,UZB,2001,2.9651184
Uzbekistan,UZB,2002,2.954397
Uzbekistan,UZB,2003,3.7512069
Uzbekistan,UZB,2004,3.3663533
Uzbekistan,UZB,2005,3.5051875
Uzbekistan,UZB,2006,3.1717825
Uzbekistan,UZB,2007,3.276898
Uzbekistan,UZB,2008,2.3529656
Uzbekistan,UZB,2009,3.4526958
Uzbekistan,UZB,2010,4.3210754
Uzbekistan,UZB,2011,2.8693686
Uzbekistan,UZB,2012,3.2125452
Uzbekistan,UZB,2013,3.1400707
Uzbekistan,UZB,2014,2.9529066
Uzbekistan,UZB,2015,3.0095983
Uzbekistan,UZB,2016,3.515329
Uzbekistan,UZB,2017,3.9442246
Uzbekistan,UZB,2018,2.8889072
Uzbekistan,UZB,2019,3.1421676
Uzbekistan,UZB,2020,2.4314773
Uzbekistan,UZB,2021,2.3171728
Uzbekistan,UZB,2022,2.3524847
Uzbekistan,UZB,2023,3.1096165
Venezuela,VEN,1965,2.1140683
Venezuela,VEN,1966,2.1339142
Venezuela,VEN,1967,2.3735323
Venezuela,VEN,1968,3.6946754
Venezuela,VEN,1969,4.2418756
Venezuela,VEN,1970,5.406153
Venezuela,VEN,1971,6.983936
Venezuela,VEN,1972,7.378936
Venezuela,VEN,1973,6.668882
Venezuela,VEN,1974,7.9816513
Venezuela,VEN,1975,8.893406
Venezuela,VEN,1976,9.633482
Venezuela,VEN,1977,9.939145
Venezuela,VEN,1978,9.782297
Venezuela,VEN,1979,10.329237
Venezuela,VEN,1980,9.45448
Venezuela,VEN,1981,9.426736
Venezuela,VEN,1982,9.688069
Venezuela,VEN,1983,11.105164
Venezuela,VEN,1984,12.205674
Venezuela,VEN,1985,13.293667
Venezuela,VEN,1986,13.745109
Venezuela,VEN,1987,16.863823
Venezuela,VEN,1988,17.953766
Venezuela,VEN,1989,18.045055
Venezuela,VEN,1990,18.11904
Venezuela,VEN,1991,21.675652
Venezuela,VEN,1992,21.255587
Venezuela,VEN,1993,21.57694
Venezuela,VEN,1994,21.46965
Venezuela,VEN,1995,20.915274
Venezuela,VEN,1996,22.462038
Venezuela,VEN,1997,22.598196
Venezuela,VEN,1998,22.783644
Venezuela,VEN,1999,24.484877
Venezuela,VEN,2000,24.086826
Venezuela,VEN,2001,21.733475
Venezuela,VEN,2002,21.299461
Venezuela,VEN,2003,23.916454
Venezuela,VEN,2004,24.717348
Venezuela,VEN,2005,25.993856
Venezuela,VEN,2006,24.803205
Venezuela,VEN,2007,24.064661
Venezuela,VEN,2008,24.359007
Venezuela,VEN,2009,23.716719
Venezuela,VEN,2010,22.23336
Venezuela,VEN,2011,22.71422
Venezuela,VEN,2012,21.244434
Venezuela,VEN,2013,21.418377
Venezuela,VEN,2014,21.486898
Venezuela,VEN,2015,20.763517
Venezuela,VEN,2016,18.935453
Venezuela,VEN,2017,21.350542
Venezuela,VEN,2018,23.729172
Venezuela,VEN,2019,25.193178
Venezuela,VEN,2020,33.42939
Venezuela,VEN,2021,29.388103
Venezuela,VEN,2022,27.46814
Venezuela,VEN,2023,24.230928
Vietnam,VNM,1981,8.2104645
Vietnam,VNM,1982,7.957216
Vietnam,VNM,1983,5.9674644
Vietnam,VNM,1984,7.7337303
Vietnam,VNM,1985,7.0842214
Vietnam,VNM,1986,6.225277
Vietnam,VNM,1987,5.438617
Vietnam,VNM,1988,7.0410004
Vietnam,VNM,1989,15.831219
Vietnam,VNM,1990,20.584055
Vietnam,VNM,1991,23.790989
Vietnam,VNM,1992,24.912485
Vietnam,VNM,1993,24.039852
Vietnam,VNM,1994,24.972696
Vietnam,VNM,1995,24.608881
Vietnam,VNM,1996,24.35814
Vietnam,VNM,1997,20.527615
Vietnam,VNM,1998,18.064957
Vietnam,VNM,1999,21.659023
Vietnam,VNM,2000,20.092161
Vietnam,VNM,2001,22.102148
Vietnam,VNM,2002,20.06266
Vietnam,VNM,2003,19.297657
Vietnam,VNM,2004,14.763953
Vietnam,VNM,2005,12.803586
Vietnam,VNM,2006,16.546028
Vietnam,VNM,2007,17.134165
Vietnam,VNM,2008,15.970074
Vietnam,VNM,2009,17.898779
Vietnam,VNM,2010,14.655301
Vietnam,VNM,2011,18.975986
Vietnam,VNM,2012,23.41435
Vietnam,VNM,2013,23.897781
Vietnam,VNM,2014,23.130903
Vietnam,VNM,2015,18.287075
Vietnam,VNM,2016,19.045013
Vietnam,VNM,2017,23.734303
Vietnam,VNM,2018,20.29124
Vietnam,VNM,2019,14.491719
Vietnam,VNM,2020,15.889311
Vietnam,VNM,2021,17.033731
Vietnam,VNM,2022,20.099419
Vietnam,VNM,2023,15.467455
Western Africa (EI),,1965,2.455442
Western Africa (EI),,1966,4.5217857
Western Africa (EI),,1967,9.151483
Western Africa (EI),,1968,13.63689
Western Africa (EI),,1969,16.291254
Western Africa (EI),,1970,17.473074
Western Africa (EI),,1971,14.787547
Western Africa (EI),,1972,14.966748
Western Africa (EI),,1973,15.456559
Western Africa (EI),,1974,15.952581
Western Africa (EI),,1975,15.649791
Western Africa (EI),,1976,15.330807
Western Africa (EI),,1977,14.34137
Western Africa (EI),,1978,12.116098
Western Africa (EI),,1979,14.649995
Western Africa (EI),,1980,13.935911
Western Africa (EI),,1981,12.437568
Western Africa (EI),,1982,11.631269
Western Africa (EI),,1983,7.704027
Western Africa (EI),,1984,7.501898
Western Africa (EI),,1985,11.181231
Western Africa (EI),,1986,13.748712
Western Africa (EI),,1987,12.88129
Western Africa (EI),,1988,13.373123
Western Africa (EI),,1989,13.7591095
Western Africa (EI),,1990,14.332865
Western Africa (EI),,1991,15.655528
Western Africa (EI),,1992,14.898716
Western Africa (EI),,1993,14.180499
Western Africa (EI),,1994,14.173438
Western Africa (EI),,1995,14.4505825
Western Africa (EI),,1996,13.855073
Western Africa (EI),,1997,14.198452
Western Africa (EI),,1998,11.052773
Western Africa (EI),,1999,12.949434
Western Africa (EI),,2000,12.930192
Western Africa (EI),,2001,12.141114
Western Africa (EI),,2002,11.655273
Western Africa (EI),,2003,10.435341
Western Africa (EI),,2004,11.548069
Western Africa (EI),,2005,10.787538
Western Africa (EI),,2006,10.705444
Western Africa (EI),,2007,8.935089
Western Africa (EI),,2008,9.632151
Western Africa (EI),,2009,10.035796
Western Africa (EI),,2010,10.744487
Western Africa (EI),,2011,9.919267
Western Africa (EI),,2012,9.603716
Western Africa (EI),,2013,9.128002
Western Africa (EI),,2014,9.229056
Western Africa (EI),,2015,7.09231
Western Africa (EI),,2016,7.8685193
Western Africa (EI),,2017,7.478053
Western Africa (EI),,2018,7.046668
Western Africa (EI),,2019,7.6979675
Western Africa (EI),,2020,7.550017
Western Africa (EI),,2021,6.8367987
Western Africa (EI),,2022,7.1924186
Western Africa (EI),,2023,7.9995894
World,OWID_WRL,1965,6.295665
World,OWID_WRL,1966,6.361071
World,OWID_WRL,1967,6.2726793
World,OWID_WRL,1968,6.2337484
World,OWID_WRL,1969,6.1767364
World,OWID_WRL,1970,6.076078
World,OWID_WRL,1971,6.1053605
World,OWID_WRL,1972,6.0584307
World,OWID_WRL,1973,5.808862
World,OWID_WRL,1974,6.3459115
World,OWID_WRL,1975,6.379944
World,OWID_WRL,1976,6.0321507
World,OWID_WRL,1977,6.0174146
World,OWID_WRL,1978,6.26693
World,OWID_WRL,1979,6.3690743
World,OWID_WRL,1980,6.56443
World,OWID_WRL,1981,6.7352457
World,OWID_WRL,1982,6.891032
World,OWID_WRL,1983,7.0641727
World,OWID_WRL,1984,6.989654
World,OWID_WRL,1985,6.9397473
World,OWID_WRL,1986,6.880939
World,OWID_WRL,1987,6.730525
World,OWID_WRL,1988,6.69677
World,OWID_WRL,1989,6.5358624
