DATAFLOW,LAST UPDATE,freq,product,currency,unit,indic_en,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2020,0.0586,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2021,0.0705,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2022,0.1115,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2023,0.1064,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2024,0.0937,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2013,0.0838,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2014,0.0754,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2015,0.0714,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2016,0.0678,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2017,0.0619,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2018,0.0689,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2019,0.0791,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2020,0.0811,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2021,0.0757,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2022,0.1435,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2023,0.2057,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovenia,2024,0.1574,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2013,0.1242,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2014,0.1107,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2015,0.1081,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2016,0.1047,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2017,0.0741,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2018,0.0790,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2019,0.0921,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2020,0.0977,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2021,0.0929,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2022,0.1892,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2023,0.2285,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Slovakia,2024,0.1615,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2013,0.0891,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2014,0.072,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2015,0.079,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2016,0.0722,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2017,0.0615,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2018,0.0571,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2019,0.0683,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2020,0.0774,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2021,0.0648,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2022,0.1171,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2023,0.1392,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Türkiye,2024,0.0898,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ukraine,2018,0.0595,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ukraine,2019,0.0656,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ukraine,2020,0.0595,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Ukraine,2021,0.0595,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2013,0.1124,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2014,0.1246,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2015,0.1184,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2016,0.1042,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2017,0.0938,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2018,0.0970,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2019,0.0998,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",United Kingdom,2020,0.1065,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2013,0.0617,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2014,0.0637,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2015,0.0705,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2016,0.0687,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2017,0.0731,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2018,0.0729,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2019,0.0642,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2020,0.0638,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2021,0.0635,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2022,0.0659,e,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2023,0.0713,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Kosovo*,2024,0.0741,,
