Entity,Code,Year,"Energy imports, net (% of energy use)"
Upper-middle-income countries,,1962,17.941881
Upper-middle-income countries,,1963,18.026197
Upper-middle-income countries,,1964,19.24357
Upper-middle-income countries,,1965,18.820091
Upper-middle-income countries,,1966,19.350595
Upper-middle-income countries,,1967,16.2567
Upper-middle-income countries,,1968,18.088274
Upper-middle-income countries,,1969,19.435915
Upper-middle-income countries,,1970,23.184992
Upper-middle-income countries,,1971,-23.228
Upper-middle-income countries,,1972,-16.527792
Upper-middle-income countries,,1973,-17.830343
Upper-middle-income countries,,1974,-12.843719
Upper-middle-income countries,,1975,-13.639669
Upper-middle-income countries,,1976,-15.797469
Upper-middle-income countries,,1977,-15.075677
Upper-middle-income countries,,1978,-15.6483135
Upper-middle-income countries,,1979,-21.95514
Upper-middle-income countries,,1980,-18.31978
Upper-middle-income countries,,1981,-9.607242
Upper-middle-income countries,,1982,-12.185263
Upper-middle-income countries,,1983,-13.542206
Upper-middle-income countries,,1984,-15.837422
Upper-middle-income countries,,1985,-17.375925
Upper-middle-income countries,,1986,-16.747501
Upper-middle-income countries,,1987,-15.658491
Upper-middle-income countries,,1988,-16.770075
Upper-middle-income countries,,1989,-18.67115
Upper-middle-income countries,,1990,-23.743673
Upper-middle-income countries,,1991,-19.979038
Upper-middle-income countries,,1992,-19.544083
Upper-middle-income countries,,1993,-17.741737
Upper-middle-income countries,,1994,-18.790539
Upper-middle-income countries,,1995,-18.734514
Upper-middle-income countries,,1996,-18.965107
Upper-middle-income countries,,1997,-19.91235
Upper-middle-income countries,,1998,-22.722458
Upper-middle-income countries,,1999,-22.661053
Upper-middle-income countries,,2000,-24.007833
Upper-middle-income countries,,2001,-24.995716
Upper-middle-income countries,,2002,-24.24872
Upper-middle-income countries,,2003,-22.955637
Upper-middle-income countries,,2004,-22.075361
Upper-middle-income countries,,2005,-20.866365
Upper-middle-income countries,,2006,-18.757574
Upper-middle-income countries,,2007,-17.108686
Upper-middle-income countries,,2008,-16.500383
Upper-middle-income countries,,2009,-14.284517
Upper-middle-income countries,,2010,-12.781346
Upper-middle-income countries,,2011,-10.013243
Upper-middle-income countries,,2012,-8.905174
Upper-middle-income countries,,2013,-7.925182
Upper-middle-income countries,,2014,-6.728704
Upper-middle-income countries,,2015,28.008175
Uruguay,URY,1971,78.498215
Uruguay,URY,1972,80.00179
Uruguay,URY,1973,77.465164
Uruguay,URY,1974,77.67964
Uruguay,URY,1975,78.702484
Uruguay,URY,1976,78.35713
Uruguay,URY,1977,76.61971
Uruguay,URY,1978,76.60936
Uruguay,URY,1979,79.1667
Uruguay,URY,1980,71.01302
Uruguay,URY,1981,67.089516
Uruguay,URY,1982,59.796623
Uruguay,URY,1983,46.714943
Uruguay,URY,1984,43.765793
Uruguay,URY,1985,44.22124
Uruguay,URY,1986,40.10346
Uruguay,URY,1987,43.438034
Uruguay,URY,1988,56.409996
Uruguay,URY,1989,62.67996
Uruguay,URY,1990,48.974102
Uruguay,URY,1991,55.39811
Uruguay,URY,1992,53.273026
Uruguay,URY,1993,52.61758
Uruguay,URY,1994,50.976723
Uruguay,URY,1995,60.60124
Uruguay,URY,1996,65.42976
Uruguay,URY,1997,63.74326
Uruguay,URY,1998,58.393967
Uruguay,URY,1999,71.56835
Uruguay,URY,2000,66.75754
Uruguay,URY,2001,55.372356
Uruguay,URY,2002,51.245426
Uruguay,URY,2003,53.89175
Uruguay,URY,2004,70.28509
Uruguay,URY,2005,65.512924
Uruguay,URY,2006,75.338554
Uruguay,URY,2007,61.288456
Uruguay,URY,2008,66.65726
Uruguay,URY,2009,63.202885
Uruguay,URY,2010,49.24538
Uruguay,URY,2011,56.935425
Uruguay,URY,2012,59.70198
Uruguay,URY,2013,52.56153
Uruguay,URY,2014,44.433502
Uzbekistan,UZB,1990,16.654663
Uzbekistan,UZB,1991,17.561974
Uzbekistan,UZB,1992,9.954641
Uzbekistan,UZB,1993,8.872016
Uzbekistan,UZB,1994,0.82177895
Uzbekistan,UZB,1995,-14.098775
Uzbekistan,UZB,1996,-11.320839
Uzbekistan,UZB,1997,-14.386737
Uzbekistan,UZB,1998,-9.139615
Uzbekistan,UZB,1999,-7.5117826
Uzbekistan,UZB,2000,-8.289321
Uzbekistan,UZB,2001,-8.732033
Uzbekistan,UZB,2002,-5.7426963
Uzbekistan,UZB,2003,-9.706029
Uzbekistan,UZB,2004,-14.332275
Uzbekistan,UZB,2005,-20.069187
Uzbekistan,UZB,2006,-21.876167
Uzbekistan,UZB,2007,-25.48198
Uzbekistan,UZB,2008,-24.897823
Uzbekistan,UZB,2009,-28.470901
Uzbekistan,UZB,2010,-27.592796
Uzbekistan,UZB,2011,-21.036312
Uzbekistan,UZB,2012,-17.496117
Uzbekistan,UZB,2013,-26.164858
Venezuela,VEN,1971,-1066.782
Venezuela,VEN,1972,-1002.3549
Venezuela,VEN,1973,-955.4011
Venezuela,VEN,1974,-695.8187
Venezuela,VEN,1975,-519.5281
Venezuela,VEN,1976,-489.29504
Venezuela,VEN,1977,-443.01205
Venezuela,VEN,1978,-387.47437
Venezuela,VEN,1979,-415.5114
Venezuela,VEN,1980,-320.76355
Venezuela,VEN,1981,-282.2402
Venezuela,VEN,1982,-252.22125
Venezuela,VEN,1983,-212.5629
Venezuela,VEN,1984,-226.45898
Venezuela,VEN,1985,-208.82103
Venezuela,VEN,1986,-215.23863
Venezuela,VEN,1987,-220.49223
Venezuela,VEN,1988,-245.61037
Venezuela,VEN,1989,-240.22943
Venezuela,VEN,1990,-265.83633
Venezuela,VEN,1991,-288.14044
Venezuela,VEN,1992,-249.53552
Venezuela,VEN,1993,-296.14673
Venezuela,VEN,1994,-256.24258
Venezuela,VEN,1995,-310.86722
Venezuela,VEN,1996,-334.90332
Venezuela,VEN,1997,-361.04214
Venezuela,VEN,1998,-333.06744
Venezuela,VEN,1999,-313.5849
Venezuela,VEN,2000,-321.07208
Venezuela,VEN,2001,-299.8705
Venezuela,VEN,2002,-253.32925
Venezuela,VEN,2003,-238.03171
Venezuela,VEN,2004,-287.0296
Venezuela,VEN,2005,-296.28043
Venezuela,VEN,2006,-260.94562
Venezuela,VEN,2007,-242.73917
Venezuela,VEN,2008,-209.08444
Venezuela,VEN,2009,-207.29314
Venezuela,VEN,2010,-173.39406
Venezuela,VEN,2011,-196.0075
Venezuela,VEN,2012,-166.05223
Venezuela,VEN,2013,-178.77487
Vietnam,VNM,1971,24.481287
Vietnam,VNM,1972,27.991076
Vietnam,VNM,1973,25.730038
Vietnam,VNM,1974,14.898329
Vietnam,VNM,1975,13.525821
Vietnam,VNM,1976,0.11908983
Vietnam,VNM,1977,-0.40776616
Vietnam,VNM,1978,1.2221953
Vietnam,VNM,1979,4.8584538
Vietnam,VNM,1980,8.4063425
Vietnam,VNM,1981,5.083916
Vietnam,VNM,1982,6.056437
Vietnam,VNM,1983,7.6690173
Vietnam,VNM,1984,11.97655
Vietnam,VNM,1985,9.747689
Vietnam,VNM,1986,10.563843
Vietnam,VNM,1987,13.22471
Vietnam,VNM,1988,9.254432
Vietnam,VNM,1989,2.8681695
Vietnam,VNM,1990,-2.3150566
Vietnam,VNM,1991,-11.547212
Vietnam,VNM,1992,-16.423006
Vietnam,VNM,1993,-17.118238
Vietnam,VNM,1994,-17.26985
Vietnam,VNM,1995,-20.773779
Vietnam,VNM,1996,-24.168741
Vietnam,VNM,1997,-26.399342
Vietnam,VNM,1998,-31.062336
Vietnam,VNM,1999,-36.32535
Vietnam,VNM,2000,-38.916035
Vietnam,VNM,2001,-36.33352
Vietnam,VNM,2002,-33.31726
Vietnam,VNM,2003,-30.316374
Vietnam,VNM,2004,-47.752773
Vietnam,VNM,2005,-47.289303
Vietnam,VNM,2006,-46.523327
Vietnam,VNM,2007,-38.839806
Vietnam,VNM,2008,-26.451715
Vietnam,VNM,2009,-25.235044
Vietnam,VNM,2010,-12.690358
Vietnam,VNM,2011,-15.965599
Vietnam,VNM,2012,-15.734326
Vietnam,VNM,2013,-15.105874
World,OWID_WRL,1960,16.716146
World,OWID_WRL,1961,17.635803
World,OWID_WRL,1962,19.02263
World,OWID_WRL,1963,21.140442
World,OWID_WRL,1964,21.961508
World,OWID_WRL,1965,23.69134
World,OWID_WRL,1966,24.519814
World,OWID_WRL,1967,24.685404
World,OWID_WRL,1968,26.671127
World,OWID_WRL,1969,29.326784
World,OWID_WRL,1970,29.50002
World,OWID_WRL,1971,-3.6765976
World,OWID_WRL,1972,-3.230226
World,OWID_WRL,1973,-3.4145486
World,OWID_WRL,1974,-3.5666249
World,OWID_WRL,1975,-2.141647
World,OWID_WRL,1976,-1.5475857
World,OWID_WRL,1977,-1.6803498
World,OWID_WRL,1978,0.4499971
World,OWID_WRL,1979,-1.4731768
World,OWID_WRL,1980,-0.8618499
World,OWID_WRL,1981,0.2253332
World,OWID_WRL,1982,1.0387664
World,OWID_WRL,1983,2.0077848
World,OWID_WRL,1984,0.67986315
World,OWID_WRL,1985,1.6780896
World,OWID_WRL,1986,0.70042247
World,OWID_WRL,1987,1.7096101
World,OWID_WRL,1988,1.4032116
World,OWID_WRL,1989,1.0028919
World,OWID_WRL,1990,-2.8905382
World,OWID_WRL,1991,-2.4003613
World,OWID_WRL,1992,-3.0501049
World,OWID_WRL,1993,-2.3372147
World,OWID_WRL,1994,-3.1343765
World,OWID_WRL,1995,-3.0464017
World,OWID_WRL,1996,-2.9528604
World,OWID_WRL,1997,-3.3376896
World,OWID_WRL,1998,-4.0617104
World,OWID_WRL,1999,-2.1147668
World,OWID_WRL,2000,-2.802949
World,OWID_WRL,2001,-3.2675664
World,OWID_WRL,2002,-1.9438499
World,OWID_WRL,2003,-2.4335995
World,OWID_WRL,2004,-2.7325008
World,OWID_WRL,2005,-3.1981127
World,OWID_WRL,2006,-3.1630156
World,OWID_WRL,2007,-2.2022057
World,OWID_WRL,2008,-2.9570103
World,OWID_WRL,2009,-2.8918877
World,OWID_WRL,2010,-2.095011
World,OWID_WRL,2011,-3.1297424
World,OWID_WRL,2012,-2.733413
World,OWID_WRL,2013,-3.0671847
World,OWID_WRL,2014,-2.4598594
World,OWID_WRL,2015,20.969042
Yemen,YEM,1971,93.37481
Yemen,YEM,1972,91.30181
Yemen,YEM,1973,94.83353
Yemen,YEM,1974,93.54667
Yemen,YEM,1975,92.32763
Yemen,YEM,1976,93.52536
Yemen,YEM,1977,93.86516
Yemen,YEM,1978,94.04154
Yemen,YEM,1979,93.994774
Yemen,YEM,1980,95.26844
Yemen,YEM,1981,95.087036
Yemen,YEM,1982,95.729225
Yemen,YEM,1983,95.88004
Yemen,YEM,1984,95.98643
Yemen,YEM,1985,96.0413
Yemen,YEM,1986,77.33243
Yemen,YEM,1987,54.927525
Yemen,YEM,1988,-238.51337
Yemen,YEM,1989,-271.48154
Yemen,YEM,1990,-273.3503
Yemen,YEM,1991,-237.41602
Yemen,YEM,1992,-167.27756
Yemen,YEM,1993,-278.8117
Yemen,YEM,1994,-461.30994
Yemen,YEM,1995,-405.84854
Yemen,YEM,1996,-400.57538
Yemen,YEM,1997,-393.1867
Yemen,YEM,1998,-370.224
Yemen,YEM,1999,-341.59375
Yemen,YEM,2000,-364.10083
Yemen,YEM,2001,-319.8174
Yemen,YEM,2002,-335.8778
Yemen,YEM,2003,-286.65082
Yemen,YEM,2004,-233.63866
Yemen,YEM,2005,-210.39879
Yemen,YEM,2006,-165.62924
Yemen,YEM,2007,-139.34334
Yemen,YEM,2008,-103.807884
Yemen,YEM,2009,-87.476074
Yemen,YEM,2010,-144.77025
Yemen,YEM,2011,-178.43297
Yemen,YEM,2012,-148.58987
Yemen,YEM,2013,-120.62968
Zambia,ZMB,1971,25.161594
Zambia,ZMB,1972,20.557657
Zambia,ZMB,1973,23.1962
Zambia,ZMB,1974,20.50025
Zambia,ZMB,1975,13.376433
Zambia,ZMB,1976,18.716648
Zambia,ZMB,1977,13.100977
Zambia,ZMB,1978,13.392245
Zambia,ZMB,1979,11.721782
Zambia,ZMB,1980,12.129273
Zambia,ZMB,1981,10.594399
Zambia,ZMB,1982,8.535386
Zambia,ZMB,1983,10.462097
Zambia,ZMB,1984,9.182912
Zambia,ZMB,1985,8.0990715
Zambia,ZMB,1986,7.372922
Zambia,ZMB,1987,10.871451
Zambia,ZMB,1988,12.196578
