Entity,Code,Year,Electricity from wind - TWh,Electricity from hydro - TWh,Electricity from solar - TWh,Other renewables including bioenergy - TWh
Dominica,DMA,2005,0,0.03,0,0
Dominica,DMA,2006,0,0.03,0,0
Dominica,DMA,2007,0,0.02,0,0
Dominica,DMA,2008,0,0.02,0,0
Dominica,DMA,2009,0,0.02,0,0
Dominica,DMA,2010,0,0.02,0,0
Dominica,DMA,2011,0,0.04,0,0
Dominica,DMA,2012,0,0.03,0,0
Dominica,DMA,2013,0,0.04,0,0
Dominica,DMA,2014,0,0.03,0,0
Dominica,DMA,2015,0,0.02,0,0
Dominica,DMA,2016,0,0.04,0,0
Dominica,DMA,2017,0,0.03,0,0
Dominica,DMA,2018,0,0.02,0,0
Dominica,DMA,2019,0,0.02,0,0
Dominica,DMA,2020,0,0.04,0,0
Dominica,DMA,2021,0,0.04,0,0
Dominica,DMA,2022,0,0.04,0,0
Dominican Republic,DOM,2000,0,0.75,0,0.16
Dominican Republic,DOM,2001,0,0.7,0,0.16
Dominican Republic,DOM,2002,0,0.87,0,0.17
Dominican Republic,DOM,2003,0,1.19,0,0.17
Dominican Republic,DOM,2004,0,1.6,0,0.14
Dominican Republic,DOM,2005,0,1.91,0,0.15
Dominican Republic,DOM,2006,0,1.75,0,0.16
Dominican Republic,DOM,2007,0,1.7,0,0.16
Dominican Republic,DOM,2008,0,1.38,0,0.16
Dominican Republic,DOM,2009,0,1.46,0,0.16
Dominican Republic,DOM,2010,0,1.43,0,0.16
Dominican Republic,DOM,2011,0.01,1.53,0,0.16
Dominican Republic,DOM,2012,0.1,1.78,0,0.17
Dominican Republic,DOM,2013,0.24,1.88,0.01,0.18
Dominican Republic,DOM,2014,0.24,1.32,0.02,0.17
Dominican Republic,DOM,2015,0.29,0.93,0.03,0.17
Dominican Republic,DOM,2016,0.32,1.5,0.08,0.18
Dominican Republic,DOM,2017,0.39,2.17,0.14,0.34
Dominican Republic,DOM,2018,0.5,1.76,0.23,0.45
Dominican Republic,DOM,2019,0.79,0.97,0.36,0.39
Dominican Republic,DOM,2020,1.14,1.18,0.43,0.34
Dominican Republic,DOM,2021,1.29,1,0.53,0.17
Dominican Republic,DOM,2022,1.32,1,0.56,0.18
East Timor,TLS,2003,0,0,0,0
East Timor,TLS,2004,0,0,0,0
East Timor,TLS,2005,0,0,0,0
East Timor,TLS,2006,0,0,0,0
East Timor,TLS,2007,0,0,0,0
East Timor,TLS,2008,0,0,0,0
East Timor,TLS,2009,0,0,0,0
East Timor,TLS,2010,0,0,0,0
East Timor,TLS,2011,0,0,0,0
East Timor,TLS,2012,0,0,0,0
East Timor,TLS,2013,0,0,0,0
East Timor,TLS,2014,0,0,0,0
East Timor,TLS,2015,0,0,0,0
East Timor,TLS,2016,0,0,0,0
East Timor,TLS,2017,0,0,0,0
East Timor,TLS,2018,0,0,0,0
East Timor,TLS,2019,0,0,0,0
East Timor,TLS,2020,0,0,0,0
East Timor,TLS,2021,0,0,0,0
East Timor,TLS,2022,0,0,0,0
Eastern Africa (EI),,1971,0,8.9030695,0,0.126
Eastern Africa (EI),,1972,0,10.891284,0,0.127
Eastern Africa (EI),,1973,0,11.2493105,0,0.132
Eastern Africa (EI),,1974,0,14.267528,0,0.136
Eastern Africa (EI),,1975,0,15.188581,0,0.133
Eastern Africa (EI),,1976,0,16.743711,0,0.146
Eastern Africa (EI),,1977,0,19.092785,0,0.149
Eastern Africa (EI),,1978,0,18.23882,0,0.155
Eastern Africa (EI),,1979,0,19.775,0,0.161
Eastern Africa (EI),,1980,0,18.078556,0,0.167
Eastern Africa (EI),,1981,0,18.878674,0,0.177
Eastern Africa (EI),,1982,0,19.574581,0,0.195
Eastern Africa (EI),,1983,0,19.379673,0,0.189
Eastern Africa (EI),,1984,0,18.8871,0,0.192
Eastern Africa (EI),,1985,0,19.691685,0,0.227
Eastern Africa (EI),,1986,0,18.845373,0,0.617
Eastern Africa (EI),,1987,0,16.42696,0,0.615
Eastern Africa (EI),,1988,0,18.618456,0,0.583
Eastern Africa (EI),,1989,0,18.026215,0,0.574
Eastern Africa (EI),,1990,0,21.345568,0,0.7107499
Eastern Africa (EI),,1991,0,21.742558,0,0.71374774
Eastern Africa (EI),,1992,0,19.63299,0,0.70869654
Eastern Africa (EI),,1993,0,20.532532,0,0.70767194
Eastern Africa (EI),,1994,0,20.672321,0,0.5956954
Eastern Africa (EI),,1995,0,20.843298,0,0.73776394
Eastern Africa (EI),,1996,0,20.717077,0,0.90183693
Eastern Africa (EI),,1997,0,21.792418,0,0.91984296
Eastern Africa (EI),,1998,0,27.865046,0,1.1561887
Eastern Africa (EI),,1999,0,29.365875,0,1.1458447
Eastern Africa (EI),,2000,0.0001,30.859806,0.000007,1.4930128
Eastern Africa (EI),,2001,0,34.96348,0.000191,1.5959146
Eastern Africa (EI),,2002,0.0003,38.004414,0.000375,1.5018176
Eastern Africa (EI),,2003,0.0004,38.38525,0.000391,1.9073586
Eastern Africa (EI),,2004,0.00090101,38.9576,0.000744,2.2037768
Eastern Africa (EI),,2005,0.001306061,40.268776,0.00128,2.2014337
Eastern Africa (EI),,2006,0.004841414,42.565407,0.004982162,2.348355
Eastern Africa (EI),,2007,0.01110303,46.39329,0.009578727,2.250402
Eastern Africa (EI),,2008,0.016206363,45.794067,0.018500173,2.3640943
Eastern Africa (EI),,2009,0.026861615,48.025608,0.03284399,2.753895
Eastern Africa (EI),,2010,0.03838071,53.982716,0.09687055,3.0124257
Eastern Africa (EI),,2011,0.03424818,55.622524,0.17741911,3.0507395
Eastern Africa (EI),,2012,0.15416203,57.748,0.2460921,3.3381243
Eastern Africa (EI),,2013,0.31486362,61.47442,0.30676204,3.609728
Eastern Africa (EI),,2014,0.4414621,65.71679,0.40197143,4.728804
Eastern Africa (EI),,2015,0.7778793,65.00988,0.45629454,6.343184
Eastern Africa (EI),,2016,0.8900874,61.472843,0.523197,6.439398
Eastern Africa (EI),,2017,0.79136115,64.50877,0.59472305,6.417603
Eastern Africa (EI),,2018,0.86232096,68.3974,0.65655106,7.1439705
Eastern Africa (EI),,2019,2.2219548,68.49026,1.0516993,7.163887
Eastern Africa (EI),,2020,1.9778343,73.4913,1.1618671,6.8669477
Eastern Africa (EI),,2021,2.659718,77.14437,1.350382,6.8062873
Eastern Africa (EI),,2022,2.82126,79.58982,1.669374,7.269322
Eastern Africa (EI),,2023,2.6073203,82.131325,1.9165184,8.53195
Eastern Africa (EI),,1965,,6.0475354,,
Eastern Africa (EI),,1966,,7.1675773,,
Eastern Africa (EI),,1967,,7.010667,,
Eastern Africa (EI),,1968,,7.197783,,
Eastern Africa (EI),,1969,,7.9119015,,
Eastern Africa (EI),,1970,,11.339996,,
Ecuador,ECU,1990,0,4.9866877,0,0
Ecuador,ECU,1991,0,5.075921,0,0
Ecuador,ECU,1992,0,4.973581,0,0
Ecuador,ECU,1993,0,5.8101373,0,0
Ecuador,ECU,1994,0,6.5652776,0,0
Ecuador,ECU,1995,0,5.160551,0,0
Ecuador,ECU,1996,0,6.3434153,0,0
Ecuador,ECU,1997,0,6.5341773,0,0
Ecuador,ECU,1998,0,6.5060954,0,0
Ecuador,ECU,1999,0,7.176726,0,0
Ecuador,ECU,2000,0,7.53,0,0
Ecuador,ECU,2001,0,7,0,0
Ecuador,ECU,2002,0,7.45,0,0
Ecuador,ECU,2003,0,7.11,0,0
Ecuador,ECU,2004,0,7.34,0,0
Ecuador,ECU,2005,0,6.81,0,0.02
Ecuador,ECU,2006,0,7.06,0,0.02
Ecuador,ECU,2007,0,8.95,0,0.02
Ecuador,ECU,2008,0,11.18,0,0.02
Ecuador,ECU,2009,0,9.13,0,0.02
Ecuador,ECU,2010,0,8.55,0,0.02
Ecuador,ECU,2011,0,11.02,0,0.01
Ecuador,ECU,2012,0,12.12,0,0.02
Ecuador,ECU,2013,0.06,10.93,0,0.04
Ecuador,ECU,2014,0.08,11.34,0.02,0.06
Ecuador,ECU,2015,0.1,12.97,0.04,0.09
Ecuador,ECU,2016,0.08,15.68,0.04,0.49
Ecuador,ECU,2017,0.07,19.89,0.04,0.46
Ecuador,ECU,2018,0.08,20.47,0.04,0.43
Ecuador,ECU,2019,0.09,24.66,0.04,0.45
Ecuador,ECU,2020,0.08,24.33,0.04,0.47
Ecuador,ECU,2021,0.06,25.57,0.04,0.41
Ecuador,ECU,2022,0.06,25.9,0.04,0.43
Ecuador,ECU,2023,0.07,26.58,0.04,0.43
Ecuador,ECU,1965,,0.249,,
Ecuador,ECU,1966,,0.285,,
Ecuador,ECU,1967,,0.314,,
Ecuador,ECU,1968,,0.328,,
Ecuador,ECU,1969,,0.364,,
Ecuador,ECU,1970,,0.405,,
Ecuador,ECU,1971,,0.44,,
Ecuador,ECU,1972,,0.445,,
Ecuador,ECU,1973,,0.435,,
Ecuador,ECU,1974,,0.5,,
Ecuador,ECU,1975,,0.628,,
Ecuador,ECU,1976,,0.605,,
Ecuador,ECU,1977,,0.558,,
Ecuador,ECU,1978,,0.791,,
Ecuador,ECU,1979,,0.709,,
Ecuador,ECU,1980,,0.872,,
Ecuador,ECU,1981,,0.779,,
Ecuador,ECU,1982,,0.895,,
Ecuador,ECU,1983,,1.721,,
Ecuador,ECU,1984,,3.233,,
Ecuador,ECU,1985,,3.279,,
Ecuador,ECU,1986,,4.012,,
Ecuador,ECU,1987,,4.57,,
Ecuador,ECU,1988,,4.826,,
Ecuador,ECU,1989,,4.954,,
Egypt,EGY,1985,0,9.148,,
Egypt,EGY,1986,0,8.972,,
Egypt,EGY,1987,0,8.9695,,
Egypt,EGY,1988,0,8.829,,
Egypt,EGY,1989,0,9.487,,
Egypt,EGY,1990,0,9.953,0,0
Egypt,EGY,1991,0,9.916,0,0
Egypt,EGY,1992,0,9.8,0,0
Egypt,EGY,1993,0,10.0925,0,0
Egypt,EGY,1994,0,10.728,0,0
Egypt,EGY,1995,0,11.192,0,0
Egypt,EGY,1996,0,11.484,0,0
Egypt,EGY,1997,0,11.771,0,0
Egypt,EGY,1998,0,12.1045,0,0
Egypt,EGY,1999,0.012,13.4405,0,0
Egypt,EGY,2000,0.08,14.18,0,0
Egypt,EGY,2001,0.18,14.41,0,0
Egypt,EGY,2002,0.21,13.99,0,0
Egypt,EGY,2003,0.29,12.94,0,0
Egypt,EGY,2004,0.5,12.83,0,0
Egypt,EGY,2005,0.51,12.64,0,0
Egypt,EGY,2006,0.61,12.78,0,0
Egypt,EGY,2007,0.66,14.22,0,0
Egypt,EGY,2008,0.93,15.1,0,0
Egypt,EGY,2009,1.04,13.77,0,0
Egypt,EGY,2010,1.41,12.95,0.03,0
Egypt,EGY,2011,1.49,12.99,0.24,0
Egypt,EGY,2012,1.34,13.03,0.5,0
Egypt,EGY,2013,1.58,13.24,0.03,0
Egypt,EGY,2014,1.03,13.59,0.14,0
Egypt,EGY,2015,1.89,13.68,0.04,0
Egypt,EGY,2016,2.4,13.2,0.23,0
Egypt,EGY,2017,2.11,12.79,0.6,0
Egypt,EGY,2018,2.99,12.92,0.55,0
Egypt,EGY,2019,4.98,14.08,1.49,0
Egypt,EGY,2020,5.23,14.9,4.45,0
Egypt,EGY,2021,5.38,14.28,5.08,0
Egypt,EGY,2022,5.14,13.8,5.03,0
Egypt,EGY,2023,5.14,13.88,4.67,0
Egypt,EGY,1965,,1.7324048,,
Egypt,EGY,1966,,1.8252122,,
Egypt,EGY,1967,,1.966633,,
Egypt,EGY,1968,,3.0007727,,
Egypt,EGY,1969,,3.9907181,,
Egypt,EGY,1970,,4.6889834,,
Egypt,EGY,1971,,5.0469546,,
Egypt,EGY,1972,,5.161859,,
Egypt,EGY,1973,,5.1530204,,
Egypt,EGY,1974,,6.11645,,
Egypt,EGY,1975,,6.792618,,
Egypt,EGY,1976,,8.003533,,
Egypt,EGY,1977,,9.037673,,
Egypt,EGY,1978,,9.930392,,
Egypt,EGY,1979,,9.607776,,
Egypt,EGY,1980,,9.802229,,
Egypt,EGY,1981,,10.213233,,
Egypt,EGY,1982,,10.491655,,
Egypt,EGY,1983,,9.815488,,
Egypt,EGY,1984,,9.629872,,
El Salvador,SLV,2000,0,1.16,0,1.13
El Salvador,SLV,2001,0,1.15,0,1.1700001
El Salvador,SLV,2002,0,1.13,0,1.19
El Salvador,SLV,2003,0,1.45,0,1.24
El Salvador,SLV,2004,0,1.37,0,1.23
El Salvador,SLV,2005,0,1.66,0,1.27
El Salvador,SLV,2006,0,1.96,0,1.4
El Salvador,SLV,2007,0,1.73,0,1.55
El Salvador,SLV,2008,0,2.03,0,1.6899999
El Salvador,SLV,2009,0,1.5,0,1.75
El Salvador,SLV,2010,0,2.08,0,1.8
El Salvador,SLV,2011,0,2.01,0,1.81
El Salvador,SLV,2012,0,1.84,0,1.91
El Salvador,SLV,2013,0,1.79,0.01,2
El Salvador,SLV,2014,0,1.79,0.02,1.99
El Salvador,SLV,2015,0,1.42,0.03,2.1
El Salvador,SLV,2016,0,1.34,0.04,2.21
El Salvador,SLV,2017,0,1.71,0.19,2.28
El Salvador,SLV,2018,0,1.63,0.31,2.28
El Salvador,SLV,2019,0,1.53,0.5,2.3
El Salvador,SLV,2020,0,2.07,0.91,2.37
El Salvador,SLV,2021,0,1.82,1.08,2.46
El Salvador,SLV,2022,0,2.26,1.03,2.49
El Salvador,SLV,2023,0,0.88,1.11,2.59
Equatorial Guinea,GNQ,2000,0,0.01,0,0
Equatorial Guinea,GNQ,2001,0,0.01,0,0
Equatorial Guinea,GNQ,2002,0,0.01,0,0
Equatorial Guinea,GNQ,2003,0,0.01,0,0
Equatorial Guinea,GNQ,2004,0,0.01,0,0
Equatorial Guinea,GNQ,2005,0,0.01,0,0
Equatorial Guinea,GNQ,2006,0,0.01,0,0
Equatorial Guinea,GNQ,2007,0,0.01,0,0
Equatorial Guinea,GNQ,2008,0,0.05,0,0
Equatorial Guinea,GNQ,2009,0,0.05,0,0
Equatorial Guinea,GNQ,2010,0,0.03,0,0
Equatorial Guinea,GNQ,2011,0,0.03,0,0
Equatorial Guinea,GNQ,2012,0,0.08,0,0
Equatorial Guinea,GNQ,2013,0,0.25,0,0
Equatorial Guinea,GNQ,2014,0,0.38,0,0
Equatorial Guinea,GNQ,2015,0,0.47,0,0
Equatorial Guinea,GNQ,2016,0,0.47,0,0
Equatorial Guinea,GNQ,2017,0,0.44,0,0
Equatorial Guinea,GNQ,2018,0,0.44,0,0
Equatorial Guinea,GNQ,2019,0,0.45,0,0
Equatorial Guinea,GNQ,2020,0,0.49,0,0
Equatorial Guinea,GNQ,2021,0,0.47,0,0
Equatorial Guinea,GNQ,2022,0,0.48,0,0
Eritrea,ERI,2000,0,0,0,0
Eritrea,ERI,2001,0,0,0,0
Eritrea,ERI,2002,0,0,0,0
Eritrea,ERI,2003,0,0,0,0
Eritrea,ERI,2004,0,0,0,0
Eritrea,ERI,2005,0,0,0,0
Eritrea,ERI,2006,0,0,0,0
Eritrea,ERI,2007,0,0,0,0
Eritrea,ERI,2008,0,0,0,0
Eritrea,ERI,2009,0,0,0,0
Eritrea,ERI,2010,0,0,0,0
Eritrea,ERI,2011,0,0,0,0
Eritrea,ERI,2012,0,0,0,0
Eritrea,ERI,2013,0,0,0,0
Eritrea,ERI,2014,0,0,0,0
Eritrea,ERI,2015,0,0,0,0
Eritrea,ERI,2016,0,0,0,0
Eritrea,ERI,2017,0,0,0.01,0
Eritrea,ERI,2018,0,0,0.01,0
Eritrea,ERI,2019,0,0,0.01,0
Eritrea,ERI,2020,0,0,0.01,0
Eritrea,ERI,2021,0,0,0.01,0
Eritrea,ERI,2022,0,0,0.01,0
Estonia,EST,1990,0,0,0,0
Estonia,EST,1991,0,0,0,0
Estonia,EST,1992,0,0,0,0
Estonia,EST,1993,0,0,0,0
Estonia,EST,1994,0,0,0,0
Estonia,EST,1995,0,0,0,0.01
Estonia,EST,1996,0,0,0,0
Estonia,EST,1997,0,0,0,0.01
Estonia,EST,1998,0,0,0,0.01
Estonia,EST,1999,0,0,0,0.01
Estonia,EST,2000,0,0,0,0.01
Estonia,EST,2001,0,0.01,0,0.01
Estonia,EST,2002,0,0.01,0,0.02
Estonia,EST,2003,0.01,0.01,0,0.03
Estonia,EST,2004,0.01,0.02,0,0.03
Estonia,EST,2005,0.05,0.02,0,0.04
Estonia,EST,2006,0.08,0.01,0,0.04
Estonia,EST,2007,0.09,0.02,0,0.03
Estonia,EST,2008,0.13,0.03,0,0.04
Estonia,EST,2009,0.2,0.03,0,0.31
Estonia,EST,2010,0.28,0.03,0,0.74
Estonia,EST,2011,0.37,0.03,0,0.78
Estonia,EST,2012,0.43,0.04,0,1
Estonia,EST,2013,0.53,0.03,0,0.67
Estonia,EST,2014,0.6,0.03,0,0.76
Estonia,EST,2015,0.71,0.03,0,0.82
Estonia,EST,2016,0.59,0.04,0.01,0.95
Estonia,EST,2017,0.72,0.03,0.01,1.1
Estonia,EST,2018,0.64,0.01,0.03,1.31
Estonia,EST,2019,0.69,0.02,0.07,1.36
Estonia,EST,2020,0.84,0.03,0.25,1.85
Estonia,EST,2021,0.73,0.02,0.35,1.77
Estonia,EST,2022,0.63,0.02,0.6,1.57
Estonia,EST,2023,0.75,0.02,0.77,1.33
Estonia,EST,1985,,0,,
Estonia,EST,1986,,0,,
Estonia,EST,1987,,0,,
Estonia,EST,1988,,0,,
Estonia,EST,1989,,0,,
Eswatini,SWZ,2000,0,0.19,0,0.46
Eswatini,SWZ,2001,0,0.19,0,0.5
Eswatini,SWZ,2002,0,0.2,0,0.49
Eswatini,SWZ,2003,0,0.12,0,0.49
Eswatini,SWZ,2004,0,0.1,0,0.45
Eswatini,SWZ,2005,0,0.16,0,0.44
Eswatini,SWZ,2006,0,0.15,0,0.52
Eswatini,SWZ,2007,0,0.17,0,0.52
Eswatini,SWZ,2008,0,0.16,0,0.51
Eswatini,SWZ,2009,0,0.2,0,0.44
Eswatini,SWZ,2010,0,0.24,0,0.48
Eswatini,SWZ,2011,0,0.28,0,0.28
Eswatini,SWZ,2012,0,0.24,0,0.24
Eswatini,SWZ,2013,0,0.31,0,0.25
Eswatini,SWZ,2014,0,0.23,0,0.23
Eswatini,SWZ,2015,0,0.12,0,0.24
Eswatini,SWZ,2016,0,0.12,0,0.21
Eswatini,SWZ,2017,0,0.21,0,0.2
Eswatini,SWZ,2018,0,0.27,0,0.2
Eswatini,SWZ,2019,0,0.23,0,0.22
Eswatini,SWZ,2020,0,0.27,0,0.22
Eswatini,SWZ,2021,0,0.3,0,0.23
Eswatini,SWZ,2022,0,0.3,0,0.24
Ethiopia,ETH,2000,0,1.63,0,0.04
Ethiopia,ETH,2001,0,1.97,0,0.05
Ethiopia,ETH,2002,0,2,0,0.04
Ethiopia,ETH,2003,0,2.26,0,0.05
Ethiopia,ETH,2004,0,2.5,0,0.05
Ethiopia,ETH,2005,0,2.81,0,0.06
Ethiopia,ETH,2006,0,3.23,0,0.06
Ethiopia,ETH,2007,0,3.35,0,0.04
Ethiopia,ETH,2008,0,3.26,0,0.060000002
Ethiopia,ETH,2009,0,3.49,0,0.07
Ethiopia,ETH,2010,0,4.88,0,0.08
Ethiopia,ETH,2011,0.03,6.2,0,0.060000002
Ethiopia,ETH,2012,0.19,7.31,0,0.049999997
Ethiopia,ETH,2013,0.36,8.26,0.01,0.03
Ethiopia,ETH,2014,0.5,8.92,0.02,0.03
Ethiopia,ETH,2015,0.76,9.58,0.02,0.03
Ethiopia,ETH,2016,0.78,11.64,0.02,0.03
Ethiopia,ETH,2017,0.53,12.55,0.02,0.02
Ethiopia,ETH,2018,0.85,13.65,0.02,0.03
Ethiopia,ETH,2019,0.61,14.4,0.02,0.03
Ethiopia,ETH,2020,0.82,14.94,0.03,0.03
Ethiopia,ETH,2021,0.56,14.91,0.03,0.03
Ethiopia,ETH,2022,0.59,14.75,0.04,0.03
Europe,,1965,0,381.45035,0,2.9090002
Europe,,1966,0,414.05478,0,3.9789999
Europe,,1967,0,410.65195,0,4.316
Europe,,1968,0,437.10187,0,4.8180003
Europe,,1969,0,442.712,0,5.244904
Europe,,1970,0,467.42227,0,6.952357
Europe,,1971,0,473.05194,0,7.0698833
Europe,,1972,0,483.52777,0,6.947608
Europe,,1973,0,489.05432,0,7.466391
Europe,,1974,0,527.9655,0,7.83506
Europe,,1975,0,527.5942,0,8.300942
Europe,,1976,0,504.19492,0,8.324597
Europe,,1977,0,594.7134,0,8.662292
Europe,,1978,0.003,615.8949,0,9.235139
Europe,,1979,0.006,640.884,0,9.617958
Europe,,1980,0.0105,637.35645,0,10.604949
Europe,,1981,0.0105,644.5633,0,10.643523
Europe,,1982,0.0185,626.81995,0,9.836121
Europe,,1983,0.030100001,649.14514,0,10.136652
Europe,,1984,0.0382,674.75525,0.001010101,10.488478
Europe,,1985,0.0574,650.15826,0.001010101,11.522739
Europe,,1986,0.1336,638.0437,0.001010101,12.499209
Europe,,1987,0.19080001,672.8461,0,12.367401
Europe,,1988,0.3297,698.86774,0.001010101,13.161699
Europe,,1989,0.5154,635.407,0.009090909,13.609675
Europe,,1990,0.77946043,646.0378,0.012555,18.948753
Europe,,1991,0.97942805,657.9908,0.01562,19.544792
Europe,,1992,1.5346481,675.53864,0.025182,20.660774
Europe,,1993,2.2914262,690.6709,0.032363,22.773966
Europe,,1994,2.9880357,702.3908,0.0346575,23.99297
Europe,,1995,3.873229,705.49194,0.044909,26.293205
Europe,,1996,4.8395853,661.9429,0.047833413,26.523182
Europe,,1997,7.305893,685.6162,0.056997243,31.367954
Europe,,1998,11.178979,710.2957,0.0671515,35.314613
Europe,,1999,14.234546,724.10016,0.08028906,37.30178
Europe,,2000,22.25,737.25,0.06,41.78
Europe,,2001,26.75,752.16,0.17999999,44.210003
Europe,,2002,36.42,681.13,0.29,49.899998
Europe,,2003,44.85,640.67,0.42000002,58.3
Europe,,2004,59.77,689.62,0.7,69.38
Europe,,2005,71.55,698.1,1.5099999,79.44
Europe,,2006,83.65,684.07,2.55,89.89001
Europe,,2007,106.18,696.86,3.8700001,99.91
Europe,,2008,121.35,716.11,7.57,110.39
Europe,,2009,134.89,720.05,14.29,120.67
Europe,,2010,151.08,754.38,23.6,136.5
Europe,,2011,182.76,673.13,48.11,145.7
Europe,,2012,209.27,725.27997,72.48,161.60999
Europe,,2013,240.5,776.83,86.86,171.68001
Europe,,2014,258.01,769.83,99.11,181.71
Europe,,2015,307.52002,731,109.72,193.47
Europe,,2016,307.57,763.13,113.270004,196.29001
Europe,,2017,366.49,705.85,121.84,201.13998
Europe,,2018,383.65,769.23,130.37,206.83
Europe,,2019,440.89,728.99,143.34,213.98001
Europe,,2020,489.68,789.99,167.93,219.82
Europe,,2021,472.23,805.46,187.23,229.08
Europe,,2022,524.21,688.67,236.13,217.90001
Europe (EI),,1965,0,302.19534,0,3.009
Europe (EI),,1966,0,324.5699,0,4.101
Europe (EI),,1967,0,324.46274,0,4.489
Europe (EI),,1968,0,336.23666,0,4.997
Europe (EI),,1969,0,330.97592,0,5.422904
Europe (EI),,1970,0,346.07806,0,7.118357
Europe (EI),,1971,0,349.56314,0,7.2318835
Europe (EI),,1972,0,363.83298,0,7.122608
Europe (EI),,1973,0,369.3127,0,7.663391
Europe (EI),,1974,0,399.2913,0,8.04206
Europe (EI),,1975,0,407.51077,0,8.520942
Europe (EI),,1976,0,376.8347,0,8.485598
Europe (EI),,1977,0,456.27164,0,8.880291
Europe (EI),,1978,0.003,455.52872,0,9.372139
Europe (EI),,1979,0.006,479.14987,0,9.762958
Europe (EI),,1980,0.0105,464.76663,0,10.74095
Europe (EI),,1981,0.0105,470.4354,0,10.753523
Europe (EI),,1982,0.0185,466.30966,0,9.836121
Europe (EI),,1983,0.0301,480.12585,0,10.136652
Europe (EI),,1984,0.0382,485.19354,0.001010101,10.510578
Europe (EI),,1985,0.0574,502.4572,0.001010101,11.52874
Europe (EI),,1986,0.1336,485.56534,0.001010101,12.5428095
Europe (EI),,1987,0.1908,528.9161,0,12.425302
Europe (EI),,1988,0.3297,566.8737,0.001010101,13.2301
Europe (EI),,1989,0.5154,493.60065,0.009090909,13.672276
Europe (EI),,1990,0.77946043,502.31973,0.012555,18.963852
Europe (EI),,1991,0.979428,512.5621,0.01562,19.599491
Europe (EI),,1992,1.5346481,529.49567,0.025182,20.714474
Europe (EI),,1993,2.2914262,550.31384,0.032363,22.847965
Europe (EI),,1994,2.9880357,557.03174,0.0346575,24.06197
Europe (EI),,1995,3.8732293,564.7576,0.044909,26.542505
Europe (EI),,1996,4.8395853,548.0931,0.04783341,26.725283
Europe (EI),,1997,7.305893,567.97736,0.056997243,31.687756
Europe (EI),,1998,11.184479,593.9997,0.0671515,35.582615
Europe (EI),,1999,14.255046,598.2666,0.08028906,37.45768
Europe (EI),,2000,22.443914,617.7159,0.07451525,41.10196
Europe (EI),,2001,26.92393,611.9692,0.1942865,45.021713
Europe (EI),,2002,36.477047,563.9483,0.31479302,51.075825
Europe (EI),,2003,44.904457,530.3658,0.46881574,58.17785
Europe (EI),,2004,59.799076,570.93567,0.75098586,69.168945
Europe (EI),,2005,71.62474,571.7339,1.5125293,79.14538
Europe (EI),,2006,83.78272,562.0683,2.5696537,89.59409
Europe (EI),,2007,106.508606,563.5392,3.8781958,99.774574
Europe (EI),,2008,122.16915,593.2728,7.589518,110.15112
Europe (EI),,2009,136.16087,589.73755,14.324183,120.73471
Europe (EI),,2010,153.42845,650.7625,23.496813,137.07983
Europe (EI),,2011,186.9517,569.65594,47.169693,146.276
Europe (EI),,2012,215.03929,625.57385,72.174614,162.60779
Europe (EI),,2013,248.1177,661.69525,86.53929,172.7956
Europe (EI),,2014,264.8143,643.99243,98.23759,184.5689
Europe (EI),,2015,318.96255,637.3569,109.12906,197.36177
Europe (EI),,2016,322.81747,653.54596,113.33556,201.73566
Europe (EI),,2017,384.17432,586.67053,123.60822,208.52245
Europe (EI),,2018,403.26166,646.4717,136.94977,216.314
Europe (EI),,2019,459.49213,628.3013,150.98854,225.32494
Europe (EI),,2020,513.3052,660.94525,175.96384,232.53653
Europe (EI),,2021,500.85803,654.388,198.38214,245.22452
Europe (EI),,2022,555.076,564.09644,249.39497,239.22824
Europe (EI),,2023,614.1282,638.69946,294.8771,221.62271
Europe (Ember),,2000,22.28,768.13,0.06,42.03
Europe (Ember),,2001,26.81,776.17,0.18,44.48
Europe (Ember),,2002,36.47,714.81,0.29,50.129997
Europe (Ember),,2003,44.91,676,0.42,58.47
Europe (Ember),,2004,59.83,735.7,0.7,69.55
Europe (Ember),,2005,71.61,737.66,1.51,79.56
Europe (Ember),,2006,83.78,728.31,2.55,90.04
Europe (Ember),,2007,106.54,732.71,3.87,100.16
Europe (Ember),,2008,122.2,749.38,7.57,110.689995
Europe (Ember),,2009,136.39,756.01,14.29,121.36
Europe (Ember),,2010,154,806.18,23.6,137.5
Europe (Ember),,2011,187.48,725.47,48.11,146.73
Europe (Ember),,2012,215.13,783.14,72.48,163.1
Europe (Ember),,2013,248.06,836.25,86.86,173.92
Europe (Ember),,2014,266.53,810.47,99.13,185.15001
Europe (Ember),,2015,319.17,798.15,109.91,198.12999
Europe (Ember),,2016,323.09,830.36,114.31,202.73999
Europe (Ember),,2017,384.39,764.07,124.73,209.37
Europe (Ember),,2018,403.51,828.98,138.17,216.23999
Europe (Ember),,2019,462.52,817.63,152.91,225.61
Europe (Ember),,2020,514.29,867.85,179.13,233.48
Europe (Ember),,2021,503.25,860.97,200.51,245.34
Europe (Ember),,2022,558.9,755.33,251.29,235.73999
Europe (Ember),,2023,609.96,818.3,291.92,221.72
European Union (27),,1965,0,211.80603,0,2.909
European Union (27),,1966,0,230.45381,0,3.979
European Union (27),,1967,0,222.19263,0,4.316
European Union (27),,1968,0,226.5809,0,4.818
European Union (27),,1969,0,222.4579,0,5.243
