Entity,Code,Year,Oil consumption - TWh
Switzerland,CHE,2009,144.26378
Switzerland,CHE,2010,147.44974
Switzerland,CHE,2011,136.49957
Switzerland,CHE,2012,139.24571
Switzerland,CHE,2013,141.59218
Switzerland,CHE,2014,128.45525
Switzerland,CHE,2015,129.56079
Switzerland,CHE,2016,122.34928
Switzerland,CHE,2017,125.38493
Switzerland,CHE,2018,120.37151
Switzerland,CHE,2019,123.53284
Switzerland,CHE,2020,102.537796
Switzerland,CHE,2021,102.78784
Switzerland,CHE,2022,105.80311
Switzerland,CHE,2023,107.38036
Taiwan,TWN,1965,25.688173
Taiwan,TWN,1966,30.388775
Taiwan,TWN,1967,36.092865
Taiwan,TWN,1968,43.046482
Taiwan,TWN,1969,51.549316
Taiwan,TWN,1970,61.906002
Taiwan,TWN,1971,86.65054
Taiwan,TWN,1972,93.771324
Taiwan,TWN,1973,119.624985
Taiwan,TWN,1974,107.38309
Taiwan,TWN,1975,124.44161
Taiwan,TWN,1976,160.90163
Taiwan,TWN,1977,177.99304
Taiwan,TWN,1978,208.59233
Taiwan,TWN,1979,209.58989
Taiwan,TWN,1980,217.76823
Taiwan,TWN,1981,191.71028
Taiwan,TWN,1982,216.21269
Taiwan,TWN,1983,216.68071
Taiwan,TWN,1984,207.55226
Taiwan,TWN,1985,205.69662
Taiwan,TWN,1986,229.2053
Taiwan,TWN,1987,241.05962
Taiwan,TWN,1988,281.1456
Taiwan,TWN,1989,312.63947
Taiwan,TWN,1990,324.52744
Taiwan,TWN,1991,336.49112
Taiwan,TWN,1992,349.96964
Taiwan,TWN,1993,372.70914
Taiwan,TWN,1994,396.7485
Taiwan,TWN,1995,431.46835
Taiwan,TWN,1996,431.2607
Taiwan,TWN,1997,442.64062
Taiwan,TWN,1998,457.7185
Taiwan,TWN,1999,490.0698
Taiwan,TWN,2000,500.4925
Taiwan,TWN,2001,518.6094
Taiwan,TWN,2002,518.4633
Taiwan,TWN,2003,542.0757
Taiwan,TWN,2004,554.1193
Taiwan,TWN,2005,557.94116
Taiwan,TWN,2006,562.3801
Taiwan,TWN,2007,583.01483
Taiwan,TWN,2008,545.4449
Taiwan,TWN,2009,532.04193
Taiwan,TWN,2010,555.73676
Taiwan,TWN,2011,517.70953
Taiwan,TWN,2012,509.2837
Taiwan,TWN,2013,521.8908
Taiwan,TWN,2014,538.7605
Taiwan,TWN,2015,553.8144
Taiwan,TWN,2016,554.21246
Taiwan,TWN,2017,550.43304
Taiwan,TWN,2018,546.50507
Taiwan,TWN,2019,515.6373
Taiwan,TWN,2020,493.4957
Taiwan,TWN,2021,522.2382
Taiwan,TWN,2022,480.79575
Taiwan,TWN,2023,454.15298
Thailand,THA,1965,27.696348
Thailand,THA,1966,32.691463
Thailand,THA,1967,36.284153
Thailand,THA,1968,47.828484
Thailand,THA,1969,51.799706
Thailand,THA,1970,60.303055
Thailand,THA,1971,67.13238
Thailand,THA,1972,84.27273
Thailand,THA,1973,89.21048
Thailand,THA,1974,90.82001
Thailand,THA,1975,98.46377
Thailand,THA,1976,103.67075
Thailand,THA,1977,116.48012
Thailand,THA,1978,127.90059
Thailand,THA,1979,130.51672
Thailand,THA,1980,136.36172
Thailand,THA,1981,128.8238
Thailand,THA,1982,116.83889
Thailand,THA,1983,129.59941
Thailand,THA,1984,136.17993
Thailand,THA,1985,128.48318
Thailand,THA,1986,133.15417
Thailand,THA,1987,144.63412
Thailand,THA,1988,165.04605
Thailand,THA,1989,195.9122
Thailand,THA,1990,233.3252
Thailand,THA,1991,248.82846
Thailand,THA,1992,276.58047
Thailand,THA,1993,318.4565
Thailand,THA,1994,356.38678
Thailand,THA,1995,405.904
Thailand,THA,1996,449.2036
Thailand,THA,1997,451.55515
Thailand,THA,1998,409.9696
Thailand,THA,1999,431.1383
Thailand,THA,2000,418.93924
Thailand,THA,2001,414.40457
Thailand,THA,2002,448.20236
Thailand,THA,2003,491.36066
Thailand,THA,2004,544.5814
Thailand,THA,2005,543.14825
Thailand,THA,2006,539.1894
Thailand,THA,2007,533.2962
Thailand,THA,2008,502.64273
Thailand,THA,2009,518.4446
Thailand,THA,2010,534.3449
Thailand,THA,2011,543.49225
Thailand,THA,2012,564.36615
Thailand,THA,2013,584.294
Thailand,THA,2014,590.7017
Thailand,THA,2015,604.4171
Thailand,THA,2016,625.278
Thailand,THA,2017,644.63403
Thailand,THA,2018,658.427
Thailand,THA,2019,665.99725
Thailand,THA,2020,596.249
Thailand,THA,2021,599.14246
Thailand,THA,2022,643.54895
Thailand,THA,2023,641.94434
Trinidad and Tobago,TTO,1965,22.197903
Trinidad and Tobago,TTO,1966,22.353632
Trinidad and Tobago,TTO,1967,23.321835
Trinidad and Tobago,TTO,1968,23.768787
Trinidad and Tobago,TTO,1969,24.918285
Trinidad and Tobago,TTO,1970,25.560862
Trinidad and Tobago,TTO,1971,26.413431
Trinidad and Tobago,TTO,1972,42.87166
Trinidad and Tobago,TTO,1973,43.14619
Trinidad and Tobago,TTO,1974,42.485165
Trinidad and Tobago,TTO,1975,32.481552
Trinidad and Tobago,TTO,1976,36.524597
Trinidad and Tobago,TTO,1977,35.655308
Trinidad and Tobago,TTO,1978,32.082752
Trinidad and Tobago,TTO,1979,24.694546
Trinidad and Tobago,TTO,1980,19.534754
Trinidad and Tobago,TTO,1981,19.360615
Trinidad and Tobago,TTO,1982,21.474905
Trinidad and Tobago,TTO,1983,18.668987
Trinidad and Tobago,TTO,1984,15.969291
Trinidad and Tobago,TTO,1985,16.895954
Trinidad and Tobago,TTO,1986,18.23386
Trinidad and Tobago,TTO,1987,12.221309
Trinidad and Tobago,TTO,1988,11.073575
Trinidad and Tobago,TTO,1989,9.94367
Trinidad and Tobago,TTO,1990,14.867243
Trinidad and Tobago,TTO,1991,13.957406
Trinidad and Tobago,TTO,1992,19.86267
Trinidad and Tobago,TTO,1993,17.295012
Trinidad and Tobago,TTO,1994,13.183907
Trinidad and Tobago,TTO,1995,15.0534
Trinidad and Tobago,TTO,1996,17.402937
Trinidad and Tobago,TTO,1997,10.274356
Trinidad and Tobago,TTO,1998,11.790196
Trinidad and Tobago,TTO,1999,20.85421
Trinidad and Tobago,TTO,2000,17.415867
Trinidad and Tobago,TTO,2001,17.940031
Trinidad and Tobago,TTO,2002,19.45226
Trinidad and Tobago,TTO,2003,19.539341
Trinidad and Tobago,TTO,2004,20.99403
Trinidad and Tobago,TTO,2005,23.400255
Trinidad and Tobago,TTO,2006,24.092281
Trinidad and Tobago,TTO,2007,24.855904
Trinidad and Tobago,TTO,2008,26.432318
Trinidad and Tobago,TTO,2009,25.535717
Trinidad and Tobago,TTO,2010,26.108171
Trinidad and Tobago,TTO,2011,25.714264
Trinidad and Tobago,TTO,2012,23.543278
Trinidad and Tobago,TTO,2013,25.005686
Trinidad and Tobago,TTO,2014,23.716629
Trinidad and Tobago,TTO,2015,25.57151
Trinidad and Tobago,TTO,2016,26.311125
Trinidad and Tobago,TTO,2017,23.557047
Trinidad and Tobago,TTO,2018,20.274511
Trinidad and Tobago,TTO,2019,20.45355
Trinidad and Tobago,TTO,2020,17.470394
Trinidad and Tobago,TTO,2021,17.05173
Trinidad and Tobago,TTO,2022,18.339703
Trinidad and Tobago,TTO,2023,18.793901
Turkey,TUR,1965,41.988743
Turkey,TUR,1966,50.116108
Turkey,TUR,1967,58.8478
Turkey,TUR,1968,70.703316
Turkey,TUR,1969,78.658714
Turkey,TUR,1970,83.33808
Turkey,TUR,1971,98.7893
Turkey,TUR,1972,111.986435
Turkey,TUR,1973,136.55545
Turkey,TUR,1974,132.87135
Turkey,TUR,1975,146.75865
Turkey,TUR,1976,165.77588
Turkey,TUR,1977,187.71223
Turkey,TUR,1978,201.57695
Turkey,TUR,1979,179.0935
Turkey,TUR,1980,182.70168
Turkey,TUR,1981,180.02922
Turkey,TUR,1982,192.67787
Turkey,TUR,1983,202.61739
Turkey,TUR,1984,201.63644
Turkey,TUR,1985,211.20892
Turkey,TUR,1986,228.74448
Turkey,TUR,1987,258.14014
Turkey,TUR,1988,274.34244
Turkey,TUR,1989,258.52664
Turkey,TUR,1990,273.813
Turkey,TUR,1991,266.88058
Turkey,TUR,1992,282.05286
Turkey,TUR,1993,323.31287
Turkey,TUR,1994,309.1395
Turkey,TUR,1995,346.67908
Turkey,TUR,1996,362.10272
Turkey,TUR,1997,356.59906
Turkey,TUR,1998,355.67706
Turkey,TUR,1999,354.1096
Turkey,TUR,2000,370.6987
Turkey,TUR,2001,344.8432
Turkey,TUR,2002,369.48154
Turkey,TUR,2003,363.70944
Turkey,TUR,2004,371.83334
Turkey,TUR,2005,367.38205
Turkey,TUR,2006,381.82663
Turkey,TUR,2007,388.8999
Turkey,TUR,2008,382.55893
Turkey,TUR,2009,389.52692
Turkey,TUR,2010,374.55402
Turkey,TUR,2011,364.0785
Turkey,TUR,2012,383.57193
Turkey,TUR,2013,412.15063
Turkey,TUR,2014,423.3022
Turkey,TUR,2015,498.66406
Turkey,TUR,2016,533.83057
Turkey,TUR,2017,578.77844
Turkey,TUR,2018,579.3821
Turkey,TUR,2019,576.5308
Turkey,TUR,2020,547.5774
Turkey,TUR,2021,581.60455
Turkey,TUR,2022,606.453
Turkey,TUR,2023,639.11383
Turkmenistan,TKM,1985,57.599358
Turkmenistan,TKM,1986,41.931847
Turkmenistan,TKM,1987,41.88782
Turkmenistan,TKM,1988,41.857544
Turkmenistan,TKM,1989,41.815014
Turkmenistan,TKM,1990,63.933144
Turkmenistan,TKM,1991,51.543907
Turkmenistan,TKM,1992,47.872246
Turkmenistan,TKM,1993,39.21588
Turkmenistan,TKM,1994,39.29374
Turkmenistan,TKM,1995,28.278769
Turkmenistan,TKM,1996,37.92989
Turkmenistan,TKM,1997,39.304928
Turkmenistan,TKM,1998,37.345898
Turkmenistan,TKM,1999,30.962414
Turkmenistan,TKM,2000,58.318027
Turkmenistan,TKM,2001,46.9495
Turkmenistan,TKM,2002,55.35714
Turkmenistan,TKM,2003,51.781166
Turkmenistan,TKM,2004,72.19644
Turkmenistan,TKM,2005,59.06332
Turkmenistan,TKM,2006,60.105183
Turkmenistan,TKM,2007,54.302277
Turkmenistan,TKM,2008,75.55072
Turkmenistan,TKM,2009,55.801838
Turkmenistan,TKM,2010,64.037384
Turkmenistan,TKM,2011,59.61466
Turkmenistan,TKM,2012,85.65861
Turkmenistan,TKM,2013,74.70782
Turkmenistan,TKM,2014,84.05571
Turkmenistan,TKM,2015,68.911415
Turkmenistan,TKM,2016,97.92337
Turkmenistan,TKM,2017,77.26506
Turkmenistan,TKM,2018,82.555565
Turkmenistan,TKM,2019,72.412476
Turkmenistan,TKM,2020,97.23828
Turkmenistan,TKM,2021,75.48906
Turkmenistan,TKM,2022,77.41823
Turkmenistan,TKM,2023,77.41352
USSR,OWID_USS,1965,1994.8495
USSR,OWID_USS,1966,2136.2473
USSR,OWID_USS,1967,2327.5435
USSR,OWID_USS,1968,2481.1162
USSR,OWID_USS,1969,2638.379
USSR,OWID_USS,1970,2904.4417
USSR,OWID_USS,1971,3079.1697
USSR,OWID_USS,1972,3339.661
USSR,OWID_USS,1973,3590.3982
USSR,OWID_USS,1974,3944.1707
USSR,OWID_USS,1975,4134.596
USSR,OWID_USS,1976,4248.6206
USSR,OWID_USS,1977,4418.7495
USSR,OWID_USS,1978,4689.1055
USSR,OWID_USS,1979,4771.3433
USSR,OWID_USS,1980,5001.7017
USSR,OWID_USS,1981,5045.3105
USSR,OWID_USS,1982,5008.4785
USSR,OWID_USS,1983,4935.318
USSR,OWID_USS,1984,4936.0293
Ukraine,UKR,1985,759.8965
Ukraine,UKR,1986,762.50244
Ukraine,UKR,1987,792.7689
Ukraine,UKR,1988,728.00604
Ukraine,UKR,1989,695.80756
Ukraine,UKR,1990,771.8421
Ukraine,UKR,1991,739.8972
Ukraine,UKR,1992,474.0513
Ukraine,UKR,1993,341.12872
Ukraine,UKR,1994,294.87924
Ukraine,UKR,1995,305.8107
Ukraine,UKR,1996,189.81409
Ukraine,UKR,1997,219.58102
Ukraine,UKR,1998,200.8744
Ukraine,UKR,1999,151.31075
Ukraine,UKR,2000,142.37784
Ukraine,UKR,2001,157.05496
Ukraine,UKR,2002,159.51822
Ukraine,UKR,2003,165.02756
Ukraine,UKR,2004,165.99037
Ukraine,UKR,2005,170.2302
Ukraine,UKR,2006,174.57892
Ukraine,UKR,2007,180.38
Ukraine,UKR,2008,172.89476
Ukraine,UKR,2009,168.17966
Ukraine,UKR,2010,161.75578
Ukraine,UKR,2011,161.0955
Ukraine,UKR,2012,159.76318
Ukraine,UKR,2013,151.43327
Ukraine,UKR,2014,133.5871
Ukraine,UKR,2015,119.47356
Ukraine,UKR,2016,125.16151
Ukraine,UKR,2017,125.789345
Ukraine,UKR,2018,130.70653
Ukraine,UKR,2019,128.96898
Ukraine,UKR,2020,121.78443
Ukraine,UKR,2021,123.140434
Ukraine,UKR,2022,107.29503
Ukraine,UKR,2023,109.06072
United Arab Emirates,ARE,1965,0.854533
United Arab Emirates,ARE,1966,0.91204107
United Arab Emirates,ARE,1967,0.9802558
United Arab Emirates,ARE,1968,1.094713
United Arab Emirates,ARE,1969,1.216425
United Arab Emirates,ARE,1970,1.4155911
United Arab Emirates,ARE,1971,1.6705304
United Arab Emirates,ARE,1972,2.1951501
United Arab Emirates,ARE,1973,3.425611
United Arab Emirates,ARE,1974,4.745511
United Arab Emirates,ARE,1975,7.674208
United Arab Emirates,ARE,1976,11.275235
United Arab Emirates,ARE,1977,16.6765
United Arab Emirates,ARE,1978,18.40331
United Arab Emirates,ARE,1979,25.050383
United Arab Emirates,ARE,1980,60.186413
United Arab Emirates,ARE,1981,65.38087
United Arab Emirates,ARE,1982,72.39598
United Arab Emirates,ARE,1983,72.50278
United Arab Emirates,ARE,1984,82.79179
United Arab Emirates,ARE,1985,102.96353
United Arab Emirates,ARE,1986,124.55972
United Arab Emirates,ARE,1987,136.3821
United Arab Emirates,ARE,1988,163.62752
United Arab Emirates,ARE,1989,171.78244
United Arab Emirates,ARE,1990,180.0802
United Arab Emirates,ARE,1991,222.32744
United Arab Emirates,ARE,1992,223.88316
United Arab Emirates,ARE,1993,231.98035
United Arab Emirates,ARE,1994,243.25163
United Arab Emirates,ARE,1995,243.1685
United Arab Emirates,ARE,1996,234.97542
United Arab Emirates,ARE,1997,238.70639
United Arab Emirates,ARE,1998,237.81038
United Arab Emirates,ARE,1999,232.02397
United Arab Emirates,ARE,2000,229.3394
United Arab Emirates,ARE,2001,226.621
United Arab Emirates,ARE,2002,235.30663
United Arab Emirates,ARE,2003,260.53528
United Arab Emirates,ARE,2004,281.55588
United Arab Emirates,ARE,2005,292.91925
United Arab Emirates,ARE,2006,315.25778
United Arab Emirates,ARE,2007,337.40204
United Arab Emirates,ARE,2008,354.68753
United Arab Emirates,ARE,2009,346.49155
United Arab Emirates,ARE,2010,372.0713
United Arab Emirates,ARE,2011,399.33887
United Arab Emirates,ARE,2012,418.6489
United Arab Emirates,ARE,2013,464.93048
United Arab Emirates,ARE,2014,472.73764
United Arab Emirates,ARE,2015,492.3323
United Arab Emirates,ARE,2016,534.751
United Arab Emirates,ARE,2017,532.1497
United Arab Emirates,ARE,2018,529.3683
United Arab Emirates,ARE,2019,516.8707
United Arab Emirates,ARE,2020,483.56238
United Arab Emirates,ARE,2021,517.91406
United Arab Emirates,ARE,2022,595.79803
United Arab Emirates,ARE,2023,612.2222
United Kingdom,GBR,1965,885.7195
United Kingdom,GBR,1966,948.9158
United Kingdom,GBR,1967,1019.7785
United Kingdom,GBR,1968,1079.4958
United Kingdom,GBR,1969,1160.3401
United Kingdom,GBR,1970,1228.7844
United Kingdom,GBR,1971,1235.2861
United Kingdom,GBR,1972,1309.8104
United Kingdom,GBR,1973,1344.5009
United Kingdom,GBR,1974,1248.8663
United Kingdom,GBR,1975,1092.2395
United Kingdom,GBR,1976,1085.842
United Kingdom,GBR,1977,1094.9343
United Kingdom,GBR,1978,1123.2587
United Kingdom,GBR,1979,1133.3358
United Kingdom,GBR,1980,969.12396
United Kingdom,GBR,1981,897.2701
United Kingdom,GBR,1982,907.5991
United Kingdom,GBR,1983,872.7711
United Kingdom,GBR,1984,1072.8423
United Kingdom,GBR,1985,932.1647
United Kingdom,GBR,1986,934.29486
United Kingdom,GBR,1987,908.5694
United Kingdom,GBR,1988,966.5029
United Kingdom,GBR,1989,987.9981
United Kingdom,GBR,1990,1000.72107
United Kingdom,GBR,1991,996.0562
United Kingdom,GBR,1992,1007.1834
United Kingdom,GBR,1993,1012.2387
United Kingdom,GBR,1994,1001.6665
United Kingdom,GBR,1995,989.9536
United Kingdom,GBR,1996,1014.60156
United Kingdom,GBR,1997,985.44324
United Kingdom,GBR,1998,975.03015
United Kingdom,GBR,1999,962.2439
United Kingdom,GBR,2000,951.9542
United Kingdom,GBR,2001,947.54913
United Kingdom,GBR,2002,940.2432
United Kingdom,GBR,2003,947.68243
United Kingdom,GBR,2004,973.8138
United Kingdom,GBR,2005,1001.76575
United Kingdom,GBR,2006,991.9008
United Kingdom,GBR,2007,964.1758
United Kingdom,GBR,2008,944.1475
United Kingdom,GBR,2009,899.2997
United Kingdom,GBR,2010,884.78735
United Kingdom,GBR,2011,866.9987
United Kingdom,GBR,2012,843.67175
United Kingdom,GBR,2013,828.548
United Kingdom,GBR,2014,829.31384
United Kingdom,GBR,2015,851.87616
United Kingdom,GBR,2016,870.47925
United Kingdom,GBR,2017,882.0336
United Kingdom,GBR,2018,871.2349
United Kingdom,GBR,2019,853.756
United Kingdom,GBR,2020,657.19244
United Kingdom,GBR,2021,681.61945
United Kingdom,GBR,2022,736.12146
United Kingdom,GBR,2023,746.7802
United States,USA,1965,6414.477
United States,USA,1966,6731.245
United States,USA,1967,6988.794
United States,USA,1968,7457.961
United States,USA,1969,7831.838
United States,USA,1970,8176.1914
United States,USA,1971,8461.684
United States,USA,1972,9119.912
United States,USA,1973,9655.255
United States,USA,1974,9271.507
United States,USA,1975,9049.838
United States,USA,1976,9729.595
United States,USA,1977,10271.533
United States,USA,1978,10501.414
United States,USA,1979,10257.833
United States,USA,1980,9453.472
United States,USA,1981,8812.755
United States,USA,1982,8350.531
United States,USA,1983,8311.476
United States,USA,1984,8573.317
United States,USA,1985,8540.4375
United States,USA,1986,8955.2295
United States,USA,1987,9141.365
United States,USA,1988,9520.579
United States,USA,1989,9516.244
United States,USA,1990,9309.47
United States,USA,1991,9111.919
United States,USA,1992,9301.152
United States,USA,1993,9382.406
United States,USA,1994,9623.489
United States,USA,1995,9600.031
United States,USA,1996,9951.113
United States,USA,1997,10083.609
United States,USA,1998,10251.976
United States,USA,1999,10537.0625
United States,USA,2000,10654.942
United States,USA,2001,10642.425
United States,USA,2002,10641.834
United States,USA,2003,10806.654
United States,USA,2004,11199.436
United States,USA,2005,11216.509
United States,USA,2006,11072.753
United States,USA,2007,11004.68
United States,USA,2008,10275.43
United States,USA,2009,9742.24
United States,USA,2010,9892.909
United States,USA,2011,9697.58
United States,USA,2012,9472.09
United States,USA,2013,9628.432
United States,USA,2014,9692.96
United States,USA,2015,9891.111
United States,USA,2016,9965.476
United States,USA,2017,10062.591
United States,USA,2018,10303.762
United States,USA,2019,10287.683
United States,USA,2020,9035.32
United States,USA,2021,9868.985
United States,USA,2022,9930.587
United States,USA,2023,9960.662
Upper-middle-income countries,,1965,3275.7817
Upper-middle-income countries,,1966,3536.1116
Upper-middle-income countries,,1967,3788.53
Upper-middle-income countries,,1968,4086.7214
Upper-middle-income countries,,1969,4395.023
Upper-middle-income countries,,1970,4842.5293
Upper-middle-income countries,,1971,5267.667
Upper-middle-income countries,,1972,5756.2905
Upper-middle-income countries,,1973,6310.338
Upper-middle-income countries,,1974,6876.532
Upper-middle-income countries,,1975,7236.4404
Upper-middle-income countries,,1976,7620.1553
Upper-middle-income countries,,1977,7994.2866
Upper-middle-income countries,,1978,8548.136
Upper-middle-income countries,,1979,8769.503
Upper-middle-income countries,,1980,9032.708
Upper-middle-income countries,,1981,9073.657
Upper-middle-income countries,,1982,9061.939
Upper-middle-income countries,,1983,8970.501
Upper-middle-income countries,,1984,9057.238
Upper-middle-income countries,,1985,7842.3384
Upper-middle-income countries,,1986,8088.4673
Upper-middle-income countries,,1987,8295.566
Upper-middle-income countries,,1988,8470.089
Upper-middle-income countries,,1989,8668.205
Upper-middle-income countries,,1990,8875.758
Upper-middle-income countries,,1991,8863.961
Upper-middle-income countries,,1992,9008.236
Upper-middle-income countries,,1993,8802.607
Upper-middle-income countries,,1994,8728.764
Upper-middle-income countries,,1995,8730.796
Upper-middle-income countries,,1996,8832.009
Upper-middle-income countries,,1997,9313.504
Upper-middle-income countries,,1998,9176.561
Upper-middle-income countries,,1999,9278.991
Upper-middle-income countries,,2000,9765.477
Upper-middle-income countries,,2001,9895.415
Upper-middle-income countries,,2002,10066.906
Upper-middle-income countries,,2003,10481.439
Upper-middle-income countries,,2004,11331.308
Upper-middle-income countries,,2005,11530.056
Upper-middle-income countries,,2006,11915.483
Upper-middle-income countries,,2007,12305.306
Upper-middle-income countries,,2008,12573.638
Upper-middle-income countries,,2009,12584.823
Upper-middle-income countries,,2010,13463.982
Upper-middle-income countries,,2011,14009.502
Upper-middle-income countries,,2012,14733.096
Upper-middle-income countries,,2013,15088.097
Upper-middle-income countries,,2014,15411.668
Upper-middle-income countries,,2015,15632.807
Upper-middle-income countries,,2016,15915.945
Upper-middle-income countries,,2017,16347.349
Upper-middle-income countries,,2018,16589.244
Upper-middle-income countries,,2019,16905.11
Upper-middle-income countries,,2020,16054.131
Upper-middle-income countries,,2021,16915.941
Upper-middle-income countries,,2022,17573.004
Upper-middle-income countries,,2023,18718.174
Uzbekistan,UZB,1985,121.316246
Uzbekistan,UZB,1986,123.9132
Uzbekistan,UZB,1987,125.95903
Uzbekistan,UZB,1988,130.77919
Uzbekistan,UZB,1989,132.45718
Uzbekistan,UZB,1990,130.16013
Uzbekistan,UZB,1991,123.54609
Uzbekistan,UZB,1992,98.57593
Uzbekistan,UZB,1993,87.02526
Uzbekistan,UZB,1994,75.798
Uzbekistan,UZB,1995,77.462296
Uzbekistan,UZB,1996,75.81015
Uzbekistan,UZB,1997,81.941
Uzbekistan,UZB,1998,80.49694
Uzbekistan,UZB,1999,78.44137
Uzbekistan,UZB,2000,79.69032
Uzbekistan,UZB,2001,78.66738
Uzbekistan,UZB,2002,78.058655
Uzbekistan,UZB,2003,69.28875
Uzbekistan,UZB,2004,66.60954
Uzbekistan,UZB,2005,62.935448
Uzbekistan,UZB,2006,64.41062
Uzbekistan,UZB,2007,61.359333
Uzbekistan,UZB,2008,58.529278
Uzbekistan,UZB,2009,54.49412
Uzbekistan,UZB,2010,53.798588
Uzbekistan,UZB,2011,50.825474
Uzbekistan,UZB,2012,49.220936
Uzbekistan,UZB,2013,45.62668
Uzbekistan,UZB,2014,46.81668
Uzbekistan,UZB,2015,44.268963
Uzbekistan,UZB,2016,53.28734
Uzbekistan,UZB,2017,49.598866
Uzbekistan,UZB,2018,56.866768
Uzbekistan,UZB,2019,58.118244
Uzbekistan,UZB,2020,62.331253
Uzbekistan,UZB,2021,61.463074
Uzbekistan,UZB,2022,61.494442
Uzbekistan,UZB,2023,61.651016
Venezuela,VEN,1965,112.02376
Venezuela,VEN,1966,110.1053
Venezuela,VEN,1967,112.342155
Venezuela,VEN,1968,122.37331
Venezuela,VEN,1969,120.897606
Venezuela,VEN,1970,126.479774
Venezuela,VEN,1971,127.675095
Venezuela,VEN,1972,139.25276
Venezuela,VEN,1973,152.8878
Venezuela,VEN,1974,153.03566
Venezuela,VEN,1975,163.226
Venezuela,VEN,1976,162.0864
Venezuela,VEN,1977,181.664
Venezuela,VEN,1978,190.12607
Venezuela,VEN,1979,203.9937
Venezuela,VEN,1980,246.92775
Venezuela,VEN,1981,261.63846
Venezuela,VEN,1982,258.5842
Venezuela,VEN,1983,252.51302
Venezuela,VEN,1984,236.95323
Venezuela,VEN,1985,242.40807
Venezuela,VEN,1986,252.81494
Venezuela,VEN,1987,240.25775
Venezuela,VEN,1988,248.76485
Venezuela,VEN,1989,242.61266
Venezuela,VEN,1990,244.9972
Venezuela,VEN,1991,232.81888
Venezuela,VEN,1992,277.84363
Venezuela,VEN,1993,250.98235
Venezuela,VEN,1994,280.13885
Venezuela,VEN,1995,269.93954
Venezuela,VEN,1996,219.43677
Venezuela,VEN,1997,237.40268
Venezuela,VEN,1998,221.13942
Venezuela,VEN,1999,247.98494
Venezuela,VEN,2000,274.5659
Venezuela,VEN,2001,310.38766
Venezuela,VEN,2002,326.44745
Venezuela,VEN,2003,277.9772
Venezuela,VEN,2004,299.73648
Venezuela,VEN,2005,323.6661
Venezuela,VEN,2006,349.98526
Venezuela,VEN,2007,366.5889
Venezuela,VEN,2008,406.01874
Venezuela,VEN,2009,426.13
Venezuela,VEN,2010,429.24103
Venezuela,VEN,2011,444.8657
Venezuela,VEN,2012,482.2187
Venezuela,VEN,2013,489.14053
Venezuela,VEN,2014,452.41968
Venezuela,VEN,2015,395.10608
Venezuela,VEN,2016,347.05972
Venezuela,VEN,2017,298.71246
Venezuela,VEN,2018,237.6227
Venezuela,VEN,2019,234.65843
Venezuela,VEN,2020,135.11949
Venezuela,VEN,2021,145.3596
Venezuela,VEN,2022,179.18541
Venezuela,VEN,2023,234.03502
Vietnam,VNM,1965,18.01154
Vietnam,VNM,1966,39.36429
Vietnam,VNM,1967,57.652416
Vietnam,VNM,1968,58.814095
Vietnam,VNM,1969,71.083626
Vietnam,VNM,1970,73.69463
Vietnam,VNM,1971,62.34338
Vietnam,VNM,1972,64.54946
Vietnam,VNM,1973,63.385323
Vietnam,VNM,1974,38.686214
Vietnam,VNM,1975,36.901665
Vietnam,VNM,1976,9.623759
Vietnam,VNM,1977,9.533664
Vietnam,VNM,1978,11.557438
Vietnam,VNM,1979,13.35433
Vietnam,VNM,1980,23.303205
Vietnam,VNM,1981,20.274591
Vietnam,VNM,1982,20.611074
Vietnam,VNM,1983,23.580101
Vietnam,VNM,1984,23.051208
Vietnam,VNM,1985,24.33014
Vietnam,VNM,1986,26.377874
Vietnam,VNM,1987,30.733547
Vietnam,VNM,1988,32.119946
Vietnam,VNM,1989,29.874666
Vietnam,VNM,1990,35.01246
Vietnam,VNM,1991,34.17047
Vietnam,VNM,1992,37.35379
Vietnam,VNM,1993,47.770554
Vietnam,VNM,1994,52.940754
Vietnam,VNM,1995,58.443775
Vietnam,VNM,1996,67.26731
Vietnam,VNM,1997,76.64519
Vietnam,VNM,1998,84.68615
Vietnam,VNM,1999,93.28242
Vietnam,VNM,2000,101.145676
Vietnam,VNM,2001,109.64855
Vietnam,VNM,2002,120.419334
Vietnam,VNM,2003,128.1303
Vietnam,VNM,2004,152.44135
Vietnam,VNM,2005,151.39883
Vietnam,VNM,2006,148.50978
Vietnam,VNM,2007,165.33597
Vietnam,VNM,2008,173.38486
Vietnam,VNM,2009,176.74895
Vietnam,VNM,2010,200.76204
Vietnam,VNM,2011,199.97871
Vietnam,VNM,2012,200.2646
Vietnam,VNM,2013,207.36401
Vietnam,VNM,2014,219.13017
Vietnam,VNM,2015,266.7754
Vietnam,VNM,2016,294.0984
Vietnam,VNM,2017,308.18164
Vietnam,VNM,2018,324.449
Vietnam,VNM,2019,333.53345
Vietnam,VNM,2020,282.96265
Vietnam,VNM,2021,273.27765
Vietnam,VNM,2022,295.88834
Vietnam,VNM,2023,332.01025
Western Africa (EI),,1965,49.667866
Western Africa (EI),,1966,51.230038
Western Africa (EI),,1967,52.564472
Western Africa (EI),,1968,54.598923
Western Africa (EI),,1969,59.500107
Western Africa (EI),,1970,62.9254
Western Africa (EI),,1971,77.30075
Western Africa (EI),,1972,81.8782
Western Africa (EI),,1973,91.57243
